State Date       Time   Providers Details
NC    2022-02-09 09-41  -4        ['NC,Asheville,28806,Lees Creek Pharmacy', 'NC,Cary,27519,Unc Pharmacy At Panther Creek', 'NC,Henderson,27536,Medical Arts Pharmacy Of Henderson', 'NC,Wilmington,28401,Novant Health Nhrmc Outpatient']
NC    2022-02-10 21-04  +25       ['NC,Arden,28704,Ingles Pharmacy 137', 'NC,Charlotte,28205,Polaris Pharmacy  Nc - State  Hpop', 'NC,Durham,27703,Unc Adult Oncology Clinics', 'NC,Durham,27703,Unc Hillsborough Outpatient Pharmac', 'NC,Durham,27703,Unc Hosp Ambulatory Care Ctr Phcy', 'NC,Durham,27703,Unc Pharmacy At Eastowne', 'NC,Durham,27703,Unc Pharmacy At Panther Creek', 'NC,Durham,27703,Unc Shared Srvcs Pharmacy Specialty', 'NC,Durham,27705,Hillcrest Convalescent Center', 'NC,Garner,27529,Garner 5Th Avenue Pharmacy', 'NC,Greensboro,27403,Wesley Long Outpatient Pharmacy', 'NC,Henderson,27536,Sunflower Dpc Horner St', 'NC,Hendersonville,28791,Blue Ridge Community Health Service', 'NC,Hendersonville,28792,Blue Ridge Community Health Srvc', 'NC,Hendersonville,28792,Blue Ridge Health - Haywood Pharmac', 'NC,Hickory,28602,Carolina Oncology Specialists', 'NC,Huntersville,28078,Cu Infusion', 'NC,Morrisville,27560,Pharmscript Holdco And Subsidiaries', 'NC,New Bern,28560,Carolinaeast Employee Pharmacy', 'NC,Raleigh,27612,Raleigh Adult Medicine', 'NC,Rocky Mount,27804,Nash Unc Healthcare', 'NC,Southport,28461,Galloway-Sands Pharmacy 2', 'NC,Southport,28461,New Hope Clinic Inc', 'NC,Statesville,28677,Mahendra Narendran, Md', 'NC,Winston Salem,27157,Medical Plaza Clemmons Pharmacy']
NC    2022-02-10 21-04  -38       ['NC,Asheboro,27203,Randolph Pulmonary And Sleep Clinic', 'NC,Asheville,28805,V06 637 Asheville, Nc', 'NC,Cary,27513,Djs Pharmacy Llc', 'NC,Chapel Hill,27516,501 Pharmacy', 'NC,Charlotte,28208,V06 659Bz Charlotte Hcc, Nc', 'NC,Charlotte,28211,Randolph Medical Pharmacy', 'NC,Charlotte,28215,Kintegra At Posp Pharmacy', 'NC,Charlotte,28215,Walgreens Store #04546', 'NC,Cherry Point,28533,Nhc Cherry Point Nc', 'NC,Columbus,28722,Foothills Pharmacy', 'NC,Danbury,27016,Lifebrite Hospital Group Of Stokes', 'NC,Denton,27239,Denton Drug', 'NC,Fayetteville,28301,V06 565 Fayetteville, Nc', 'NC,Fort Bragg,28310,Womack Army Medical Center', 'NC,Fuquay Varina,27526,Realo Drugs', 'NC,Gastonia,28052,Kintegra Family Med Highland Rx', 'NC,Gastonia,28052,Kintegra Family Medicine Hudson', 'NC,Gastonia,28054,Kintegra Adult Peds Med Xray Rx', 'NC,Gastonia,28054,Kintegra At Stlc Pharmacy', 'NC,Gastonia,28056,Gaston County Jail', 'NC,Greenville,27834,Port Health Pharmacy Greenville', 'NC,Henderson,27536,Sunflower Dpc Closs Ct', 'NC,Hickory,28602,Cooperative Christian Ministry Rx', 'NC,Lexington,27292,Kintegra Family Med Lexington Rx', 'NC,Lillington,27546,Cape Fear Long Term Care Pharmacy', 'NC,Lincolnton,28092,Kintegra Family Med Lincolnton Rx', 'NC,Morganton,28655,Good Samaritan Clinic', 'NC,Morrisville,27560,Pharmscript Of Nc', 'NC,Murphy,28906,Murphy Medical Center Inc.', 'NC,Plymouth,27962,Washington Regional Medical Center', 'NC,Raleigh,27614,Falls River Pharmacy', 'NC,Salibury,28144,J M Williams,Fnp Pllc', 'NC,Salisbury,28144,Rowan Drug Dba The Medicine Shoppe', 'NC,Salisbury,28144,V06 659 Salisbury Vamc, Nc', 'NC,Seymour Johnson Afb,27531,4 Mdss/Sgsl', 'NC,Statesville,28677,Kintegra Family Med Statesville Rx', 'NC,Supply,28462,Galloway-Sands Pharmacy 1', 'NC,Winston Salem,27104,Walgreens Store #09191']
NC    2022-02-14 09-23  +12       ['NC,Asheville,28806,Lees Creek Pharmacy', 'NC,Cashiers,28717,Ingles Pharmacy 110', 'NC,Charlotte,28215,Walgreens Store #04546', 'NC,China Grove,28023,Price Pharmacy Inc', 'NC,Concord,28025,Moose Pharmacy Of Concord', 'NC,Hayesville,28904,Ingles Pharmacy 116', 'NC,Lake Lure,28746,Ingles Pharmacy 127', 'NC,Ocracoke,27960,Ocracoke Health Center Inc', 'NC,Raleigh,27617,Walgreens Store #12077', 'NC,Waynesville,28786,Ingles Pharmacy 058', 'NC,Winston Salem,27104,Walgreens Store #09191', 'NC,Winston Salem,27157,Wake Forest Baptist Health']
NC    2022-02-16 08-11  +9        ['NC,Chapel Hill,27516,501 Pharmacy', 'NC,Charlotte,28208,Carolinacare', 'NC,Greensboro,27401,Wesley Long Outpatient Pharmacy', 'NC,Kinston,28501,Kinston Clinic Pharmacy', 'NC,Mount Airy,27030,Scenic Pharmacy', 'NC,Pink Hill,28572,Guardian Pharmacy Services', 'NC,Plymouth,27962,Washington Regional Medical Center', 'NC,Salibury,28144,J M Williams,Fnp Pllc', 'NC,Wilmington,28401,Novant Health Nhrmc Outpatient']
NC    2022-02-16 08-11  -5        ['NC,Concord,28025,Moose Pharmacy Of Concord', 'NC,Greensboro,27403,Wesley Long Outpatient Pharmacy', 'NC,High Point,27262,Walgreens Store #09527', 'NC,Statesville,28677,Walgreens Store #02696', 'NC,Wilmington,28411,Walmart Pharmacy #4065']
NC    2022-02-16 08-23  +9        ['NC,Ahoskie,27910,Roanoke Chowan Comm Health Center', 'NC,Clayton,27520,Windsor Point Pharmacy', 'NC,Colerain,27924,Colerain Primary Care', 'NC,Concord,28025,Northeast Rheumatology', 'NC,Gastonia,28054,Medical Center Pharmacy', 'NC,Marshall,28753,Mashburn Medical Center', 'NC,Raleigh,27615,Health Park Pharmacy', 'NC,Saint Pauls,28384,Brisson Drugs', 'NC,Simpson,27879,Pharmerica']
NC    2022-02-16 08-23  -1        ['NC,Charlotte,28217,Queen City Pharmacy']
NC    2022-02-16 18-37  +44       ['NC,Apex,27502,Apex Pharmacy', 'NC,Asheboro,27203,Randolph Pulmonary And Sleep Clinic', 'NC,Asheville,28805,V06 637 Asheville, Nc', 'NC,Cary,27513,Djs Pharmacy Llc', 'NC,Charlotte,28208,V06 659Bz Charlotte Hcc, Nc', 'NC,Charlotte,28211,Randolph Medical Pharmacy', 'NC,Charlotte,28215,Kintegra At Posp Pharmacy', 'NC,Cherry Point,28533,Nhc Cherry Point Nc', 'NC,Columbus,28722,Foothills Pharmacy', 'NC,Concord,28027,Truecare Pharmacy', 'NC,Danbury,27016,Lifebrite Hospital Group Of Stokes', 'NC,Denton,27239,Denton Drug', 'NC,Durham,27701,Gurleys Pharmacy', 'NC,Fayetteville,28301,V06 565 Fayetteville, Nc', 'NC,Fort Bragg,28310,Womack Army Medical Center', 'NC,Franklin,28734,Smart Pharmacy', 'NC,Fuquay Varina,27526,Realo Drugs', 'NC,Gastonia,28052,Kintegra Family Med Highland Rx', 'NC,Gastonia,28052,Kintegra Family Medicine Hudson', 'NC,Gastonia,28054,Kintegra Adult Peds Med Xray Rx', 'NC,Gastonia,28054,Kintegra At Stlc Pharmacy', 'NC,Gastonia,28056,Gaston County Jail', 'NC,Greensboro,27411,Nc Agricultural And Tech State Univ', 'NC,Greenville,27834,Port Health Pharmacy Greenville', 'NC,Hickory,28602,Cooperative Christian Ministry Rx', 'NC,Jonesville,28642,D-Rex Pharmacy', 'NC,Lexington,27292,Kintegra Family Med Lexington Rx', 'NC,Lillington,27546,Cape Fear Long Term Care Pharmacy', 'NC,Lincolnton,28092,Kintegra Family Med Lincolnton Rx', 'NC,Monroe,28112,Franklin Street Pharmacy', 'NC,Morganton,28655,Good Samaritan Clinic', 'NC,Morrisville,27560,Pharmscript Of Nc', 'NC,Murphy,28906,Murphy Medical Center Inc.', 'NC,New Bern,28560,Merci Clinic', 'NC,Raleigh,27614,Falls River Pharmacy', 'NC,Rocky Mount,27804,Rocky Mount Medical Park Pharmacy', 'NC,Salisbury,28144,Rowan Drug Dba The Medicine Shoppe', 'NC,Salisbury,28144,V06 659 Salisbury Vamc, Nc', 'NC,Seymour Johnson Afb,27531,4 Mdss/Sgsl', 'NC,Simpson,27879,Pharmerica Simpson', 'NC,Spruce Pine,28777,Mission Pharmacy-Blue Ridge', 'NC,Statesville,28677,Kintegra Family Med Statesville Rx', 'NC,Wallace,28466,Walmart Pharmacy #1352', 'NC,Williamston,27892,Metropolitan Community Health Svcs']
NC    2022-02-16 18-37  -26       ['NC,Arden,28704,Ingles Pharmacy 137', 'NC,Charlotte,28205,Polaris Pharmacy Services Of Nc', 'NC,Charlotte,28215,Walgreens Store #04546', 'NC,Concord,28025,Northeast Rheumatology', 'NC,Durham,27703,Unc Adult Oncology Clinics', 'NC,Durham,27703,Unc Hillsborough Outpatient Pharmac', 'NC,Durham,27703,Unc Hosp Ambulatory Care Ctr Phcy', 'NC,Durham,27703,Unc Pharmacy At Eastowne', 'NC,Durham,27703,Unc Pharmacy At Panther Creek', 'NC,Durham,27703,Unc Shared Srvcs Pharmacy Specialty', 'NC,Gastonia,28054,Medical Center Pharmacy', 'NC,Greensboro,27401,Wesley Long Outpatient Pharmacy', 'NC,Hendersonville,28791,Blue Ridge Community Health Service', 'NC,Hendersonville,28792,Blue Ridge Community Health Srvc', 'NC,Hendersonville,28792,Blue Ridge Health - Haywood Pharmac', 'NC,Huntersville,28078,Cu Infusion', 'NC,Kinston,28501,Kinston Clinic Pharmacy', 'NC,Morrisville,27560,Pharmscript Holdco And Subsidiaries', 'NC,New Bern,28560,Carolinaeast Employee Pharmacy', 'NC,Pink Hill,28572,Guardian Pharmacy Services', 'NC,Raleigh,27612,Raleigh Adult Medicine', 'NC,Raleigh,27617,Walgreens Store #12077', 'NC,Rocky Mount,27804,Nash Unc Healthcare', 'NC,Simpson,27879,Pharmerica', 'NC,Winston Salem,27157,Medical Plaza Clemmons Pharmacy', 'NC,Winston Salem,27157,Wake Forest Baptist Health']
NC    2022-02-18 16-04  +26       ['NC,Albemarle,28001,Walgreens Store #19992', 'NC,Benson,27504,Eastern Carolina Med Ctr Pharm', 'NC,Charlotte,28203,Walgreens Store #17250', 'NC,Charlotte,28208,Starmed Healthcare', 'NC,Charlotte,28215,Walgreens Store #04546', 'NC,Charlotte,28217,Queen City Pharmacy', 'NC,Chocowinity,27817,Oneals Drug Store', 'NC,Concord,28025,Moose Professional Pharmacy', 'NC,Garner,27529,White Oak Pharmacy Llc', 'NC,Gastonia,28052,Walgreens Store #05877', 'NC,Greensboro,27401,Moses Cone Memorial Hospital', 'NC,Hayesville,28904,Kings Pharmacy Hayesville', 'NC,Henderson,27536,Medical Arts Pharmacy Of Henderson', 'NC,Henderson,27536,Walgreens Store #07398', 'NC,High Point,27262,Walgreens Store #09527', 'NC,High Point,27265,Nolans Family Pharmacy', 'NC,Kings Mountain,28086,Walgreens Store #17863', 'NC,Kinston,28501,Walgreens Store #09897', 'NC,Laurinburg,28352,Scotland Memorial Hospital', 'NC,New Bern,28560,Carolinaeast Medical Center', 'NC,Raeford,28376,Karen L Smith Md Pa', 'NC,Statesville,28677,Walgreens Store #02696', 'NC,Supply,28462,Galloway-Sands Pharmacy 1', 'NC,Wallace,28466,Walgreens Store #10088', 'NC,Williamston,27892,Costwise Pharmacy', 'NC,Wilmington,28411,Walmart Pharmacy #4065']
NC    2022-02-22 09-09  -28       ['NC,Albemarle,28001,Walgreens Store #19992', 'NC,Asheville,28805,V06 637 Asheville, Nc', 'NC,Benson,27504,Eastern Carolina Med Ctr Pharm', 'NC,Charlotte,28203,Walgreens Store #17250', 'NC,Charlotte,28208,Starmed Healthcare', 'NC,Charlotte,28208,V06 659Bz Charlotte Hcc, Nc', 'NC,Charlotte,28215,Walgreens Store #04546', 'NC,Charlotte,28217,Queen City Pharmacy', 'NC,Chocowinity,27817,Oneals Drug Store', 'NC,Concord,28025,Moose Professional Pharmacy', 'NC,Fayetteville,28301,V06 565 Fayetteville, Nc', 'NC,Gastonia,28052,Walgreens Store #05877', 'NC,Greensboro,27401,Moses Cone Memorial Hospital', 'NC,Greensboro,27408,Walgreens Store #12283', 'NC,Hayesville,28904,Kings Pharmacy Hayesville', 'NC,Henderson,27536,Walgreens Store #07398', 'NC,High Point,27262,Walgreens Store #09527', 'NC,High Point,27265,Nolans Family Pharmacy', 'NC,Kings Mountain,28086,Walgreens Store #17863', 'NC,Kinston,28501,Walgreens Store #09897', 'NC,Laurinburg,28352,Scotland Memorial Hospital', 'NC,New Bern,28560,Carolinaeast Medical Center', 'NC,Raeford,28376,Karen L Smith Md Pa', 'NC,Salisbury,28144,V06 659 Salisbury Vamc, Nc', 'NC,Statesville,28677,Walgreens Store #02696', 'NC,Supply,28462,Galloway-Sands Pharmacy 1', 'NC,Wallace,28466,Walgreens Store #10088', 'NC,Williamston,27892,Costwise Pharmacy']
NC    2022-02-24 09-51  +4        ['NC,Gastonia,28052,Walgreens Store #05877', 'NC,Henderson,27536,Walgreens Store #07398', 'NC,High Point,27265,Nolans Family Pharmacy', 'NC,Wallace,28466,Walgreens Store #10088']
NC    2022-02-24 09-51  -2        ['NC,Raleigh,27608,Hayes Barton Pharmacy', 'NC,Raleigh,27614,Falls River Pharmacy']
NC    2022-03-03 09-56  +59       ['NC,Albemarle,28001,Walgreens Store #19992', 'NC,Apex,27502,Walgreens Store #07365', 'NC,Asheville,28803,Vickery Family Medicine Pllc', 'NC,Asheville,28804,Range Urgent Care', 'NC,Beaufort,28516,Realo Discount Drugs- 1897 Live Oak', 'NC,Black Mountain,28711,Healthridge Pharmacy', 'NC,Boone,28607,Walgreens Store #02540', 'NC,Burlington,27215,Total Care Pharmacy', 'NC,Canton,28716,Ingles Pharmacy 055', 'NC,Canton,28716,Walgreens Store #19652', 'NC,Cary,27513,Walgreens Store #07341', 'NC,Cary,27518,Walgreens Store #07168', 'NC,Charlotte,28215,Walgreens Store #04546', 'NC,Charlotte,28270,Avant Pharmacy And Wellness Center', 'NC,Chocowinity,27817,Oneals Drug Store', 'NC,Clinton,28328,Sampson Regional Medical Center', 'NC,Concord,28027,Walgreens Store #07767', 'NC,Creedmoor,27522,Walgreens Store #19475', 'NC,Dallas,28034,Ingles Pharmacy 146', 'NC,Durham,27713,Southpoint Pharmacy', 'NC,Forest City,28043,Walmart Pharmacy #1036', 'NC,Gastonia,28056,Humana Retail Pharmacy', 'NC,Greensboro,27405,Walgreens Store #09135', 'NC,Greenville,27834,Healthwise Pharmacy', 'NC,Henderson,27536,Mast Family Drug Center', 'NC,Hickory,28601,Medical Center Pharmacy Inc', 'NC,Hickory,28602,Omnicare Of Hickory #48292', 'NC,Jacksonville,28546,Realo Discount Drugs 461 Western B', 'NC,King,27021,Walgreens Store #17901', 'NC,Kings Mountain,28086,Walgreens Store #17863', 'NC,Kinston,28501,Kinston Clinic Pharmacy', 'NC,Kinston,28501,Walgreens Store #09897', 'NC,Louisburg,27549,Family Pharmacy Of Louisburg', 'NC,Lumberton,28358,Lumberton Health Center Pharmacy', 'NC,Marshall,28753,Madison County Health Department', 'NC,Morehead City,28557,Walmart Pharmacy #1355', 'NC,Mt Olive,28365,Parker Drug Company', 'NC,Murphy,28906,Walmart Pharmacy #515', 'NC,New Bern,28560,Coastal Carolina Health Care', 'NC,Newport,28570,Walmart Pharmacy #7098', 'NC,Pisgah Forest,28768,Walmart Pharmacy #1795', 'NC,Raleigh,27603,Glenwood South Pharmacy Market', 'NC,Raleigh,27614,Falls River Pharmacy', 'NC,Shelby,28152,Ingles Pharmacy 112', 'NC,Spruce Pine,28777,Ingles Pharmacy 033', 'NC,Supply,28462,Galloway-Sands Pharmacy 1', 'NC,Surf City,28443,Walmart Pharmacy #7162', 'NC,Waynesville,28786,Ingles Pharmacy 023', 'NC,Waynesville,28786,Walgreens Store #19219', 'NC,Waynesville,28786,Walmart Pharmacy #1663', 'NC,Williamston,27892,Costwise Pharmacy', 'NC,Wilmington,28401,Promina Health Pc', 'NC,Wilmington,28403,Kings Pharmacy And Compounding Lab', 'NC,Wilmington,28405,Walgreens Store #17632', 'NC,Wilson,27893,Walgreens Store #06926', 'NC,Wingate,28174,Wingate University Health Center', 'NC,Winston Salem,27103,Walgreens Store #21282', 'NC,Winston Salem,27104,Jonestown Pharmacy', 'NC,Winston Salem,27106,Walgreens Store #10089']
NC    2022-03-03 09-56  -1        ['NC,West Jefferson,28694,Ingles Pharmacy 082']
NC    2022-03-03 10-04  +3        ['NC,Charlotte,28208,Starmed Healthcare', 'NC,Maiden,28650,Walgreens Store #10154', 'NC,Raleigh,27612,Walgreens Store #19403']
NC    2022-03-03 10-04  -1        ['NC,Mooresville,28115,Cannon Pharmacy Mooresville']
NC    2022-03-08 14-40  +8        ['NC,Fayetteville,28301,Walgreens Store #06547', 'NC,Fuquay Varina,27526,Walgreens Store #07170', 'NC,Greensboro,27407,Walgreens Store #06812', 'NC,High Point,27262,Walgreens Store #09527', 'NC,Pinehurst,28374,Walgreens Store #17067', 'NC,Sanford,27330,Central Carolina Hospital', 'NC,Swansboro,28584,Walgreens Store #10436', 'NC,West Jefferson,28694,Ingles Pharmacy 082']
NC    2022-03-08 14-40  -1        ['NC,Newport,28570,Walmart Pharmacy #7098']
NC    2022-03-16 18-51  +33       ['NC,Asheville,28803,Ingles Pharmacy 030', 'NC,Asheville,28804,Range Urgent Care - Black Mountain', 'NC,Asheville,28805,Ingles Pharmacy 004', 'NC,Asheville,28806,Ingles Pharmacy 031', 'NC,Asheville,28806,Ingles Pharmacy 062', 'NC,Black Mountain,28711,Ingles Pharmacy 008', 'NC,Candler,28715,Ingles Pharmacy 134', 'NC,Concord,28025,Moose Pharmacy Of Concord', 'NC,Durham,27703,Unc Hillsborough Outpatient Pharmac', 'NC,Durham,27703,Unc Hosp Ambulatory Care Ctr Phcy', 'NC,Durham,27703,Unc Pharmacy At Eastowne', 'NC,Durham,27703,Unc Pharmacy At Panther Creek', 'NC,Durham,27703,Unc Shared Srvcs Pharmacy Specialty', 'NC,Elizabeth City,27909,Walgreens Store #10132', 'NC,Flat Rock,28731,Ingles Pharmacy 177', 'NC,Fletcher,28732,Ingles Pharmacy 043', 'NC,Granite Falls,28630,Ingles Pharmacy 121', 'NC,Greensboro,27401,Wesley Long Outpatient Pharmacy', 'NC,Hendersonville,28791,Blue Ridge Community Health Service', 'NC,Hendersonville,28791,Ingles Pharmacy 011', 'NC,Hendersonville,28792,Blue Ridge Community Health Srvc', 'NC,Hendersonville,28792,Blue Ridge Health - Haywood Pharmac', 'NC,Hendersonville,28792,Ingles Pharmacy 077', 'NC,Marion,28752,Marion Pharmacy West', 'NC,Marshall,28753,Ingles Pharmacy 028', 'NC,Mills River,28759,Ingles Pharmacy 133', 'NC,Morrisville,27560,Pharmscript Holdco And Subsidiaries', 'NC,New Bern,28560,Carolinaeast Employee Pharmacy', 'NC,Newport,28570,Walmart Pharmacy #7098', 'NC,Pink Hill,28572,Guardian Pharmacy Services', 'NC,Rocky Mount,27804,Nash Unc Healthcare', 'NC,Swannanoa,28778,Ingles Pharmacy 034', 'NC,Winston Salem,27157,Medical Plaza Clemmons Pharmacy']
NC    2022-03-16 18-51  -99       ['NC,Apex,27502,Apex Pharmacy', 'NC,Asheboro,27203,American Hcs Dba Randolph Health', 'NC,Asheboro,27203,Randolph Pulmonary And Sleep Clinic', 'NC,Asheville,28801,Medical Center Pharmacy', 'NC,Beaufort,28516,Realo Discount Drugs- 1897 Live Oak', 'NC,Black Mountain,28711,Healthridge Pharmacy', 'NC,Boone,28607,Walgreens Store #02540', 'NC,Burlington,27215,Total Care Pharmacy', 'NC,Burnsville,28714,The Prescription Pad Of Burnsville', 'NC,Carrboro,27510,Carrboro Family Pharmacy', 'NC,Cary,27513,Djs Pharmacy Llc', 'NC,Cary,27519,White Dove Pharmacy', 'NC,Chapel Hill,27514,Chapel Hill Comm Hlth Ctr', 'NC,Chapel Hill,27516,501 Pharmacy', 'NC,Charlotte,28211,Randolph Medical Pharmacy', 'NC,Charlotte,28215,Kintegra At Posp Pharmacy', 'NC,Charlotte,28262,Davids Pharmacy', 'NC,Cherry Point,28533,Nhc Cherry Point Nc', 'NC,China Grove,28023,Price Pharmacy Inc', 'NC,Chocowinity,27817,Oneals Drug Store', 'NC,Columbia,27925,Columbia Pharmacy Inc', 'NC,Columbus,28722,Foothills Pharmacy', 'NC,Concord,28027,Truecare Pharmacy', 'NC,Danbury,27016,Lifebrite Hospital Group Of Stokes', 'NC,Durham,27701,Gurleys Pharmacy', 'NC,Elizabeth City,27909,Albemarle Hosp Fndn Community Care', 'NC,Engelhard,27824,Engelhard Medical Center', 'NC,Fairview,28730,Americare Pharmacy Consultants', 'NC,Fayetteville,28306,Health Matters Pharmacy', 'NC,Forest City,28043,Walmart Pharmacy #1036', 'NC,Fort Bragg,28310,Womack Army Medical Center', 'NC,Fuquay Varina,27526,Realo Drugs', 'NC,Garner,27529,White Oak Pharmacy Llc', 'NC,Gastonia,28052,Kintegra Family Med Highland Rx', 'NC,Gastonia,28052,Kintegra Family Medicine Hudson', 'NC,Gastonia,28054,Kintegra Adult Peds Med Xray Rx', 'NC,Gastonia,28054,Kintegra At Stlc Pharmacy', 'NC,Gastonia,28056,Gaston County Jail', 'NC,Gastonia,28056,Humana Retail Pharmacy', 'NC,Goldsboro,27530,Marmac Pharmacy', 'NC,Goldsboro,27530,Rosewood Pharmacy', 'NC,Greensboro,27405,Tapm Pediatrics At Wendover', 'NC,Greensboro,27411,Nc Agricultural And Tech State Univ', 'NC,Greenville,27834,Healthwise Pharmacy', 'NC,Greenville,27834,Port Health Pharmacy Greenville', 'NC,Henderson,27536,Mast Family Drug Center', 'NC,Henderson,27536,Medical Arts Pharmacy Of Henderson', 'NC,Hickory,28601,Dlp Frye Regional Medical Center Ll', 'NC,Hickory,28602,Avendirx', 'NC,Hickory,28602,Catawba Valley Med Cntr Employee Rx', 'NC,Hickory,28602,Cooperative Christian Ministry Rx', 'NC,High Point,27265,Nolans Family Pharmacy', 'NC,Hillsborough,27278,Hillsborough Pharmacy', 'NC,Jacksonville,28540,Walmart Pharmacy #3864', 'NC,Jacksonville,28546,Realo Discount Drugs 461 Western B', 'NC,Jonesville,28642,D-Rex Pharmacy', 'NC,Kinston,28501,Kinston Clinic Pharmacy', 'NC,Lexington,27292,Kintegra Family Med Lexington Rx', 'NC,Lillington,27546,Cape Fear Long Term Care Pharmacy', 'NC,Lincolnton,28092,Kintegra Family Med Lincolnton Rx', 'NC,Louisburg,27549,Family Pharmacy Of Louisburg', 'NC,Lumberton,28358,Lumberton Health Center Pharmacy', 'NC,Marion,28752,The Prescription Pad Of Marion', 'NC,Mint Hill,28227,Pharmerica Charlotte', 'NC,Monroe,28110,Scrn  Dba Family Urgent Care', 'NC,Monroe,28112,Franklin Street Pharmacy', 'NC,Morganton,28655,Good Samaritan Clinic', 'NC,Morrisville,27560,Pharmscript Of Nc', 'NC,Murphy,28906,Murphy Medical Center Inc.', 'NC,Nebo,28761,Mcdowell Community Pharmacy', 'NC,Ocracoke,27960,Ocracoke Health Center Inc', 'NC,Pink Hill,28572,Southern Pharmacy Pink Hill', 'NC,Plymouth,27962,Washington Regional Medical Center', 'NC,Raleigh,27603,Glenwood South Pharmacy Market', 'NC,Raleigh,27609,Raleigh Medical Group', 'NC,Raleigh,27610,Wake County Hhs Pharmacy', 'NC,Raleigh,27615,Greystone Village Pharmacy', 'NC,Raleigh,27695,Nc State University Student Health', 'NC,Roanoke Rapids,27870,Rural Hlth Group - Halifax Med Spec', 'NC,Saint Pauls,28384,Brisson Drugs', 'NC,Salibury,28144,J M Williams,Fnp Pllc', 'NC,Salisbury,28144,Moose Pharmacy Of Salisbury', 'NC,Salisbury,28144,Rowan Drug Dba The Medicine Shoppe', 'NC,Sanford,27330,Central Carolina Hospital', 'NC,Sanford,27330,Sanford Pharmacy', 'NC,Seymour Johnson Afb,27531,4 Mdss/Sgsl', 'NC,Simpson,27879,Pharmerica Simpson', 'NC,Southport,28461,New Hope Clinic Inc', 'NC,Spruce Pine,28777,Mission Pharmacy-Blue Ridge', 'NC,Statesville,28677,Kintegra Family Med Statesville Rx', 'NC,Swannanoa,28778,Psa Pharmacy', 'NC,Taylorsville,28681,Peoples Drug Store', 'NC,Wadesboro,28170,Parsons Drug Company Inc', 'NC,Williamston,27892,Costwise Pharmacy', 'NC,Williamston,27892,Metropolitan Community Health Svcs', 'NC,Wilmington,28401,Promina Health Pc', 'NC,Wingate,28174,Wingate University Health Center', 'NC,Winston-Salem,27103,Medipack Pharmacy, Llc', 'NC,Yanceyville,27379,North Village Pharmacy']
NC    2022-03-18 09-58  +47       ['NC,Asheboro,27203,Duggins Holdings Llc Dba Prevo Drug', 'NC,Beaufort,28516,Cvs Store #07381', 'NC,Beaufort,28516,Realo Discount Drugs- 1897 Live Oak', 'NC,Belhaven,27810,Oneals Drug Store Inc', 'NC,Calabash,28467,Cvs Store #07420', 'NC,Carrboro,27510,Carrboro Family Pharmacy', 'NC,Colerain,,Colerain Primary Care', 'NC,Eden,27288,Cvs Store #05559', 'NC,Gastonia,28054,Kintegra Adult Peds Med Xray Rx', 'NC,Gastonia,28054,You 1St Pharmacy', 'NC,Grantsboro,28529,Cvs Store #03987', 'NC,Greensboro,27405,Tapm Pediatrics At Wendover', 'NC,Greenville,27858,Walgreens Store #02453', 'NC,Henderson,27536,Medical Arts Pharmacy Of Henderson', 'NC,Hickory,,Carolina Oncology Specialists', 'NC,Indian Trail,28079,Walmart Pharmacy #3700', 'NC,King,27021,Cvs Store #07354', 'NC,Kinston,28501,Kinston Clinic Pharmacy', 'NC,Leland,28451,Cvs Store #08928', 'NC,Lenoir,,Caldwell County Health Department', 'NC,Louisburg,27549,Cvs Store #03831', 'NC,Lumberton,,Southeastern Regional Medical Cente', 'NC,Monroe,28110,Walmart Pharmacy #877', 'NC,Morehead City,28557,Cvs Store #04390', 'NC,Mt Airy,27030,Wallys Pharmacy', 'NC,New Bern,,Merci Clinic', 'NC,New Bern,28562,Walgreens Store #17902', 'NC,Newland,28657,Cvs Store #05558', 'NC,Ocracoke,27960,Ocracoke Health Center Inc', 'NC,Raleigh,27603,Omnicare Of Raleigh #48294', 'NC,Raleigh,27612,Raleigh Adult Medicine', 'NC,Roanoke Rapids,27870,Cvs Store #03387', 'NC,Rockingham,28379,Cvs Store #07332', 'NC,Roxboro,27573,Cvs Store #03531', 'NC,Roxboro,27573,Walgreens Store #19008', 'NC,Rutherfordton,28139,Walgreens Store #17076', 'NC,Southern Shores,27949,Cvs Store #03112', 'NC,Southport,,New Hope Clinic Inc', 'NC,Wadesboro,28170,Cvs Store #03815', 'NC,Walnut Cove,27052,Cvs Store #07339', 'NC,Washington,27889,Cvs Store #04126', 'NC,Waxhaw,28173,Walmart Pharmacy #7180', 'NC,Weaverville,28787,Ingles Pharmacy 180', 'NC,Williamston,27892,Costwise Pharmacy', 'NC,Winston Salem,,Medical Plaza Clemmons Pharmacy', 'NC,Winston Salem,,Wake Forest Baptist Health', 'NC,Winston-Salem,27107,Cvs Store #05540']
