State Date       Time   Providers Details
MS    2022-07-01 04-15  -2        ['MS,Booneville,38829,Baptist Memorial Hospital Boonevill', 'MS,Corinth,38834,Magnolia Regional Health Center']
MS    2022-07-03 14-40  +2        ['MS,Madison,39110,Ms Center For Advanced Medicine', 'MS,Poplarville,39470,Pearl River County Hospital']
MS    2022-07-03 14-40  -2        ['MS,Greenville,38703,Delta Regional Medical Center', 'MS,Oxford,38655,Baptist Mem. Hospital-North Mississ']
MS    2022-07-04 04-15  +1        ['MS,New Albany,38652,Medplus New Albany']
MS    2022-07-05 04-15  +1        ['MS,Columbus,39705,Baptist Mem Hosp Golden Triangle']
MS    2022-07-05 04-15  -1        ['MS,Prentiss,39474,Jefferson Davis Community Hospital']
MS    2022-07-06 04-15  +7        ['MS,Ackerman,39735,Choctaw Regional Medical Center', 'MS,Booneville,38829,Baptist Memorial Hospital Boonevill', 'MS,Corinth,38834,Magnolia Regional Health Center', 'MS,Fulton,38843,Redmed Urgent Care Clinic Fulton', 'MS,Greenville,38703,Delta Regional Medical Center', 'MS,Meridian,39307,Healthcareonthego,Llc', 'MS,Oxford,38655,Redmed Urgent Care Oxford']
MS    2022-07-06 04-15  -2        ['MS,Meadville,39653,Franklin County Memorial Hospital', 'MS,Morton,39117,Scott Regional Hospital']
MS    2022-07-08 04-15  +2        ['MS,Mccomb,39648,Southwest Ms Regional Medical Ctr', 'MS,Meadville,39653,Franklin County Memorial Hospital']
MS    2022-07-08 04-15  -2        ['MS,Meridian,39301,Anderson Regional Medical Center', 'MS,Starkville,39759,Och Regional Medical Center']
MS    2022-07-09 04-15  +2        ['MS,Meridian,39301,Anderson Regional Medical Center', 'MS,Oxford,38655,Baptist Mem. Hospital-North Mississ']
MS    2022-07-12 04-15  -5        ['MS,Columbus,39705,Baptist Mem Hosp Golden Triangle', 'MS,Hattiesburg,39402,Hattiesburg Clinic', 'MS,Louisville,39339,Winston Medical Center', 'MS,Mendenhall,39114,Simpson General Hospital', 'MS,Vicksburg,39180,Mission Primary Care']
MS    2022-07-13 04-15  +4        ['MS,Bassfield,39421,Pioneer Healthcare', 'MS,Corinth,38834,Physicians Urgent Care', 'MS,Hattiesburg,39402,Conx Care Clinic', 'MS,Morton,39117,Scott Regional Hospital']
MS    2022-07-13 04-15  -3        ['MS,Jackson,39216,St. Dominic-Jackson Memorial Hospit', 'MS,Madison,39110,Ms Center For Advanced Medicine', 'MS,Oxford,38655,Redmed Urgent Care Oxford']
MS    2022-07-14 04-15  +2        ['MS,Calhoun City,38916,Baptist Memorial Hospital - Calhoun', 'MS,Clarksdale,38614,Delta Health-Northwest Regional']
MS    2022-07-14 04-15  -3        ['MS,Corinth,38834,Magnolia Regional Health Center', 'MS,Monticello,39654,Lawrence County Hospital', 'MS,Tupelo,38801,North Mississippi Medical Center']
MO    2022-02-22 09-09  -1        ['MO,Fort Leonard Wood,65473,General Leonard Wood Ach']
MO    2022-03-03 10-04  +2        ['MO,Kansas City,64155,Wilson Medical Clinic', 'MO,Mexico,65265,Noble Health - Audrain Comm Hosp']
MO    2022-03-08 14-40  +1        ['MO,Louisiana,63353,Pike Co Mem Hosp Louisiana Clinic']
MO    2022-03-08 14-40  -1        ['MO,Columbia,65212,University Of Missouri Health Care']
MO    2022-03-16 18-51  +1        ['MO,Maryland Heights,63043,Mercy Specialty And Home Infusion']
MO    2022-03-16 18-51  -45       ['MO,Albany,64402,Mosaic Medical Center Albany', 'MO,Appleton City,64724,Ellett Mem Hosp - Appleton City', 'MO,Cameron,64429,Cameron Regional Medical Center', 'MO,Cape Girardeau,63701,Southeast Missouri Hospital Cape', 'MO,Carthage,64836,Mercy Hospital Carthage', 'MO,Columbia,65201,Women And Childrens Hosp Pharmacy', 'MO,El Dorado Springs,64744,Cedar County Memorial Hospital', 'MO,Farmington,63640,Se Mo Mental Health Center', 'MO,Fort Leonard Wood,65473,General Leonard Wood Ach', 'MO,Fredericktown,63645,Madison Med Ctr Phcy', 'MO,Gladstone,64118,Bridge Integrative Medicine', 'MO,Hannibal,63401,Hannibal Regional Hospital', 'MO,Hayti,63851,Pemiscot County Memorial Hospital', 'MO,Houston,65483,Texas County Mem Hosp Main Campus', 'MO,Jefferson City,65101,Capital Region Medical Center', 'MO,Jefferson City,65109,St Marys Hlth Ctr-Jeff City', 'MO,Joplin,64804,Mercy Hospital Joplin', 'MO,Kansas City,64108,Truman Medical Center Hospital Hill', 'MO,Kansas City,64132,Research Medical Center', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood', 'MO,Kansas City,64155,Wilson Medical Clinic', 'MO,Liberty,64068,Liberty Hospital', 'MO,Louisiana,63353,Pike Co Mem Hosp Louisiana Clinic', 'MO,Macon,63552,Samaritan Hospital', 'MO,Marshall,65340,Fitzgibbon Hospital', 'MO,Maryville,64468,Mosaic Medical Center Maryville', 'MO,Mexico,65265,Noble Health - Audrain Comm Hosp', 'MO,Milan,63556,Sullivan County Memorial Hospital', 'MO,North Kansas City,64116,North Kansas City Hospital', 'MO,Osage Beach,65065,Lake Regional Hlth Sys Hosp', 'MO,Perryville,63775,Perry County Mem Hosp Location', 'MO,Poplar Bluff,63901,Ozark Physical Med Ctr For Ops', 'MO,Poplar Bluff,63901,Poplar Bluff Regional Medical Ctr', 'MO,Saint Joseph,64506,Heartland Reg Med Ctr', 'MO,Saint Louis,63128,Mercy Hospital South', 'MO,Saint Louis,63131,Missouri Baptist Medical Center', 'MO,Sedalia,65301,Bothwell Regional Health Center', 'MO,Springfield,65802,Guardian Pharmacy Sprgfld', 'MO,Springfield,65804,Mercy Pharmacy Springfield', 'MO,Springfield,65804,Mercy Splty And Home Infusion-Spfld', 'MO,St. Louis,63122,St Lukes Des Peres-St Louis', 'MO,St. Louis,63139,St Louis Forensic Treatment Ctr', 'MO,Unionville,63565,Putnam County Memorial Hospital', 'MO,Warrensburg,64093,Western Missouri Med Center', 'MO,Washington,63090,Washington Medical Center']
MO    2022-03-18 09-58  +5        ['MO,Hannibal,,Hannibal Regional Hospital', 'MO,Joplin,,Freeman Hospital West', 'MO,Kansas City,,St Lukes Hosp Kc Wornal', 'MO,Louisiana,,Pike Co Mem Hosp Louisiana Clinic', 'MO,Mexico,,Noble Health - Audrain Comm Hosp']
MO    2022-03-18 09-58  -7        ['MO,Aurora,65605,Mercy Hospital Aurora', 'MO,Dexter,63841,Stoddard County Hosp Pharmacy', 'MO,Joplin,64804,Freeman Hospital West', 'MO,Kansas City,64111,St Lukes Hosp Kc Wornal', 'MO,Maryland Heights,63043,Mercy Specialty And Home Infusion', 'MO,Pilot Knob,63663,Iron County Medical Center', 'MO,Sikeston,63801,Missouri Delta Medical Center']
MO    2022-03-18 11-17  +10       ['MO,Albany,64402,Mosaic Medical Center Albany', 'MO,Dexter,63841,Stoddard County Hosp Pharmacy', 'MO,Hannibal,63401,Hannibal Regional Hospital', 'MO,Joplin,64804,Freeman Hospital West', 'MO,Kansas City,64111,St Lukes Hosp Kc Wornal', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood', 'MO,Louisiana,63353,Pike Co Mem Hosp Louisiana Clinic', 'MO,Maryville,64468,Mosaic Medical Center Maryville', 'MO,Mexico,65265,Noble Health - Audrain Comm Hosp', 'MO,Saint Joseph,64506,Heartland Reg Med Ctr']
MO    2022-03-18 11-17  -5        ['MO,Hannibal,,Hannibal Regional Hospital', 'MO,Joplin,,Freeman Hospital West', 'MO,Kansas City,,St Lukes Hosp Kc Wornal', 'MO,Louisiana,,Pike Co Mem Hosp Louisiana Clinic', 'MO,Mexico,,Noble Health - Audrain Comm Hosp']
MO    2022-03-19 08-15  +2        ['MO,Bolivar,65613,Citizens Memorial Hospital Cv0135', 'MO,Kansas City,64132,Research Medical Center']
MO    2022-03-21 16-35  +1        ['MO,Liberty,64068,Liberty Hospital']
MO    2022-03-22 09-16  -1        ['MO,Louisiana,63353,Pike Co Mem Hosp Louisiana Clinic']
MO    2022-03-23 08-41  +1        ['MO,Springfield,65807,Lester E Cox Med Ctr']
MO    2022-03-23 08-41  -1        ['MO,Mexico,65265,Noble Health - Audrain Comm Hosp']
MO    2022-03-24 13-46  +1        ['MO,Maryland Heights,63043,Mercy Specialty And Home Infusion']
MO    2022-03-24 13-46  -3        ['MO,Albany,64402,Mosaic Medical Center Albany', 'MO,Maryville,64468,Mosaic Medical Center Maryville', 'MO,Saint Joseph,64506,Heartland Reg Med Ctr']
MO    2022-03-25 08-10  -1        ['MO,Kansas City,64139,Truman Medical Ctr Lakewood']
MO    2022-03-26 06-57  -1        ['MO,Kansas City,64132,Research Medical Center']
MO    2022-03-28 06-21  +7        ['MO,Albany,64402,Mosaic Medical Center Albany', 'MO,Kansas City,64132,Research Medical Center', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood', 'MO,Louisiana,63353,Pike Co Mem Hosp Louisiana Clinic', 'MO,Maryville,64468,Mosaic Medical Center Maryville', 'MO,Mexico,65265,Noble Health - Audrain Comm Hosp', 'MO,Saint Joseph,64506,Heartland Reg Med Ctr']
MO    2022-03-29 08-50  +7        ['MO,Aurora,65605,Mercy Hospital Aurora', 'MO,El Dorado Springs,64744,Cedar County Memorial Hospital', 'MO,Perryville,63775,Perry County Mem Hosp Location', 'MO,Pilot Knob,63663,Iron County Medical Center', 'MO,Sedalia,65301,Bothwell Regional Health Center', 'MO,Sikeston,63801,Missouri Delta Medical Center', 'MO,St. Louis,63122,St Lukes Des Peres-St Louis']
MO    2022-04-05 05-48  +1        ['MO,Salem,65560,Salem Memorial Dist Hosp']
MO    2022-04-07 05-34  +3        ['MO,Farmington,63640,Parkland Health Center Farmington', 'MO,Saint Louis,63131,Missouri Baptist Medical Center', 'MO,St. Louis,63108,St Louis Childrens Hospital']
MO    2022-04-09 05-41  +3        ['MO,Cape Girardeau,63703,Saint Francis Medical Center - Cape', 'MO,Saint Peters,63376,Barnes-Jewish St Peters', 'MO,Sullivan,63080,Missouri Baptist Sullivan Hospital']
MO    2022-04-12 07-06  +3        ['MO,Kansas City,64108,Truman Medical Center Hospital Hill', 'MO,O Fallon,63368,Progress West Healthcare Center', 'MO,Saint Louis,63104,Ssm St Louis University Hosp']
MO    2022-04-13 09-20  +1        ['MO,St Louis,63136,Christian Hospital Ne Pharmacy']
MO    2022-04-13 09-20  -1        ['MO,Maryland Heights,63043,Mercy Specialty And Home Infusion']
MO    2022-04-15 06-03  +1        ['MO,Gladstone,64118,Bridge Integrative Medicine']
MO    2022-04-20 05-27  +1        ['MO,Maryland Heights,63043,Mercy Specialty And Home Infusion']
MO    2022-04-21 05-29  +1        ['MO,Trenton,64683,Slhs Wright Mem Hosp Trenton']
MO    2022-04-24 05-22  -7        ['MO,Aurora,65605,Mercy Hospital Aurora', 'MO,El Dorado Springs,64744,Cedar County Memorial Hospital', 'MO,Kansas City,64132,Research Medical Center', 'MO,Mexico,65265,Noble Health - Audrain Comm Hosp', 'MO,Pilot Knob,63663,Iron County Medical Center', 'MO,Sikeston,63801,Missouri Delta Medical Center', 'MO,St. Louis,63122,St Lukes Des Peres-St Louis']
MO    2022-04-26 05-20  +2        ['MO,Columbia,65212,University Of Missouri Health Care', 'MO,Sikeston,63801,Missouri Delta Medical Center']
MO    2022-04-26 05-20  -1        ['MO,Sedalia,65301,Bothwell Regional Health Center']
MO    2022-04-28 09-22  +2        ['MO,Chillicothe,64601,Slhs Hedrick Medical Center', 'MO,Kansas City,64108,Childrens Mercy Hospital - Gillham']
MO    2022-04-28 09-22  -2        ['MO,Rolla,65401,Phelps Health Covid Clinic', 'MO,Sullivan,63080,Missouri Baptist Sullivan Hospital']
MO    2022-04-29 05-13  +1        ['MO,Saint Charles,63301,Ssm Hlth St Joseph Hosp-St Charles']
MO    2022-04-30 05-15  -3        ['MO,Gladstone,64118,Bridge Integrative Medicine', 'MO,Maryland Heights,63043,Mercy Specialty And Home Infusion', 'MO,Trenton,64683,Slhs Wright Mem Hosp Trenton']
MO    2022-05-03 06-05  +2        ['MO,St. Louis,63122,St Lukes Des Peres-St Louis', 'MO,Trenton,64683,Slhs Wright Mem Hosp Trenton']
MO    2022-05-05 09-49  +1        ['MO,Rolla,65401,Phelps Health Covid Clinic']
MO    2022-05-06 06-12  -2        ['MO,Kansas City,64108,Truman Medical Center Hospital Hill', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood']
MO    2022-05-07 05-45  +3        ['MO,Kansas City,64108,Truman Medical Center Hospital Hill', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood', 'MO,Sullivan,63080,Missouri Baptist Sullivan Hospital']
MO    2022-05-08 10-02  -2        ['MO,Perryville,63775,Perry County Mem Hosp Location', 'MO,Salem,65560,Salem Memorial Dist Hosp']
MO    2022-05-17 05-27  -1        ['MO,Dexter,63841,Stoddard County Hosp Pharmacy']
MO    2022-05-21 05-54  -1        ['MO,Sullivan,63080,Missouri Baptist Sullivan Hospital']
MO    2022-05-25 05-39  +3        ['MO,Salem,65560,Dent County Health Center', 'MO,Salem,65560,Salem Memorial Dist Hosp', 'MO,Sedalia,65301,Bothwell Regional Health Center']
MO    2022-05-28 05-34  -2        ['MO,Kansas City,64108,Truman Medical Center Hospital Hill', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood']
MO    2022-06-01 05-37  +1        ['MO,Kansas City,64132,Research Medical Center']
MO    2022-06-02 07-54  +2        ['MO,Dexter,63841,Stoddard County Hosp Pharmacy', 'MO,Maryland Heights,63043,Mercy Specialty And Home Infusion']
MO    2022-06-08 05-42  -2        ['MO,Sedalia,65301,Bothwell Regional Health Center', 'MO,Springfield,65807,Lester E Cox Med Ctr']
MO    2022-06-10 04-15  +1        ['MO,Fulton,65251,Fulton State Hospital']
MO    2022-06-11 04-15  +1        ['MO,Springfield,65807,Lester E Cox Med Ctr']
MO    2022-06-14 04-15  +2        ['MO,Kansas City,64108,Truman Medical Center Hospital Hill', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood']
MO    2022-06-15 04-15  +1        ['MO,Pilot Knob,63663,Iron County Medical Center']
MO    2022-06-16 04-15  +1        ['MO,Sedalia,65301,Bothwell Regional Health Center']
MO    2022-06-17 04-15  +1        ['MO,Sullivan,63080,Missouri Baptist Sullivan Hospital']
MO    2022-06-18 04-15  -1        ['MO,Sikeston,63801,Missouri Delta Medical Center']
MO    2022-06-23 04-15  +1        ['MO,El Dorado Springs,64744,Cedar County Memorial Hospital']
MO    2022-06-25 04-15  +1        ['MO,Sikeston,63801,Missouri Delta Medical Center']
MO    2022-06-25 04-15  -1        ['MO,St Louis,63136,Christian Hospital Ne Pharmacy']
MO    2022-06-26 04-15  -1        ['MO,Kansas City,64108,Childrens Mercy Hospital - Gillham']
MO    2022-06-28 04-15  +1        ['MO,St Louis,63136,Christian Hospital Ne Pharmacy']
MO    2022-06-29 04-15  +1        ['MO,Aurora,65605,Mercy Hospital Aurora']
MO    2022-06-30 04-15  +1        ['MO,Kansas City,64108,Childrens Mercy Hospital - Gillham']
MO    2022-07-07 04-15  -1        ['MO,Maryland Heights,63043,Mercy Specialty And Home Infusion']
MO    2022-07-08 04-15  -1        ['MO,Sedalia,65301,Bothwell Regional Health Center']
MO    2022-07-09 04-15  -2        ['MO,Hannibal,63401,Hannibal Regional Hospital', 'MO,Kansas City,64139,Truman Medical Ctr Lakewood']
MO    2022-07-12 04-15  +1        ['MO,Rogersville,65742,Rogersville Pharmacy']
MO    2022-07-13 04-15  +2        ['MO,Cameron,64429,Cameron Regional Medical Center', 'MO,Sainte Genevieve,63670,Ste Genevieve Co Mem Hosp']
MO    2022-07-13 04-15  -1        ['MO,Cape Girardeau,63703,Saint Francis Medical Center - Cape']
MO    2022-07-14 04-15  +2        ['MO,Lake Saint Louis,63367,Ssm Health St Joseph Hosp Lake Stl', 'MO,Maryland Heights,63043,Mercy Specialty And Home Infusion']
MO    2022-07-14 04-15  -1        ['MO,Kansas City,64108,Childrens Mercy Hospital - Gillham']
MT    2022-02-22 09-09  -2        ['MT,Billings,59101,Billings Clinic Hospital', 'MT,Chester,59522,Liberty Medical Center']
MT    2022-03-16 18-51  -4        ['MT,Billings,59101,Billings Clinic Hospital', 'MT,Bozeman,59715,Bozeman Health Deac Hospital', 'MT,Chester,59522,Liberty Medical Center', 'MT,Missoula,59804,Community Medical Center Hosp']
MT    2022-03-18 11-17  +1        ['MT,Bozeman,59715,Bozeman Health Deac Hospital']
MT    2022-03-18 11-17  -1        ['MT,Bozeman,,Bozeman Health Deac Hospital']
MT    2022-03-19 11-58  +1        ['MT,Billings,59101,Billings Clinic Hospital']
MT    2022-03-26 06-57  -1        ['MT,Billings,59101,Billings Clinic Hospital']
MT    2022-03-28 06-21  +1        ['MT,Billings,59101,Billings Clinic Hospital']
MT    2022-03-29 08-50  +1        ['MT,Missoula,59804,Community Medical Center Hosp']
MT    2022-03-30 09-27  +1        ['MT,Kalispell,59901,Logan Health Main Hospital']
MT    2022-04-02 06-05  +1        ['MT,Great Falls,59405,Benefis Health System']
MT    2022-04-05 05-48  +1        ['MT,Dillon,59725,Barrett Hospital And Healthcare']
MT    2022-04-06 05-45  +1        ['MT,Plentywood,59254,Plentywood Drug Inc']
MT    2022-04-07 05-34  +4        ['MT,Glasgow,59230,Frances Mahon Deaconess Hospital', 'MT,Glendive,59330,Glendive Medical Center', 'MT,Havre,59501,Northern Montana Hospital', 'MT,Livingston,59047,Livingston Healthcare']
MT    2022-04-08 05-48  +1        ['MT,Sidney,59270,Sidney Health Center']
MT    2022-04-09 05-41  +1        ['MT,Lewistown,59457,Central Montana Medical Center']
MT    2022-04-11 07-06  +1        ['MT,Missoula,59802,St. Patricks Hospital']
MT    2022-04-13 09-20  +1        ['MT,Columbus,59019,Stillwater Billings Clinic']
MT    2022-04-20 05-27  -1        ['MT,Missoula,59804,Community Medical Center Hosp']
MT    2022-04-26 05-20  +1        ['MT,Missoula,59804,Community Medical Center Hosp']
MT    2022-05-24 05-46  -1        ['MT,Missoula,59804,Community Medical Center Hosp']
MT    2022-06-01 05-37  +1        ['MT,Missoula,59804,Community Medical Center Hosp']
MT    2022-06-01 05-37  -1        ['MT,Plentywood,59254,Plentywood Drug Inc']
MT    2022-06-04 19-11  +1        ['MT,Big Sandy,59520,Big Sandy Medical Center']
MT    2022-06-06 06-32  -1        ['MT,Glendive,59330,Glendive Medical Center']
MT    2022-06-09 04-15  -1        ['MT,Sidney,59270,Sidney Health Center']
MT    2022-06-11 04-15  +1        ['MT,Sidney,59270,Sidney Health Center']
MT    2022-06-17 04-15  -1        ['MT,Big Sandy,59520,Big Sandy Medical Center']
MT    2022-06-23 04-15  +1        ['MT,Big Sandy,59520,Big Sandy Medical Center']
MT    2022-06-25 04-15  -1        ['MT,Livingston,59047,Livingston Healthcare']
MT    2022-06-28 04-15  +2        ['MT,Libby,59923,Cabinet Peaks Medical Center', 'MT,Livingston,59047,Livingston Healthcare']
MT    2022-07-01 04-15  +1        ['MT,Chester,59522,Liberty Medical Center']
MT    2022-07-03 14-40  +1        ['MT,Choteau,59422,Benefis Teton Medical Center']
MT    2022-07-06 04-15  -1        ['MT,Livingston,59047,Livingston Healthcare']
MT    2022-07-07 04-15  +1        ['MT,Livingston,59047,Livingston Healthcare']
MT    2022-07-13 04-15  +1        ['MT,Sheridan,59749,Ruby Valley Medical Center']
NE    2022-03-16 18-51  -4        ['NE,Aurora,68818,Memorial Hospital - Aurora', 'NE,Beatrice,68310,Beatrice Community Hospital', 'NE,Neligh,68756,Antelope Memorial Hospital', 'NE,Superior,68978,Brodstone Memorial Hospital']
NE    2022-03-18 09-58  -1        ['NE,Norfolk,68701,Faith Regional Health Services']
NE    2022-03-18 11-17  +1        ['NE,Superior,68978,Brodstone Memorial Hospital']
NE    2022-03-23 08-41  +1        ['NE,Norfolk,68701,Faith Regional Health Services']
NE    2022-03-24 13-46  +1        ['NE,Omaha,68198,Nebraska Medicine']
NE    2022-03-24 13-46  -1        ['NE,Superior,68978,Brodstone Memorial Hospital']
NE    2022-03-28 06-21  +1        ['NE,Superior,68978,Brodstone Memorial Hospital']
NE    2022-04-05 05-48  +3        ['NE,Cozad,69130,Cozad Community Hospital', 'NE,Omaha,68114,Childrens Hospital And Medical Cent', 'NE,Ord,68862,Valley County Health System']
NE    2022-04-06 05-45  +1        ['NE,North Platte,69101,Great Plains Health']
NE    2022-04-07 05-34  +1        ['NE,Fremont,68025,Methodist Fremont Health']
NE    2022-04-08 05-48  +2        ['NE,Ogallala,69153,Ogallala Community Hospital', 'NE,Scottsbluff,69361,Regional West Medical Center']
