State Date       Time   Providers Details
MI    2022-05-28 05-34  +19       ['MI,Allen Park,48101,Beaumont Urgent Care By Wellstreet', 'MI,Bloomfield Hills,48304,Wellstreet Uc - Bloomfield Hills', 'MI,Bloomfield Township,48301,Wellstreet Uc - Bloomfield Twp', 'MI,Canton,48187,Wellstreet Uc - Canton', 'MI,Dearborn,48126,Western Wayne Family Health Center', 'MI,Farmington Hills,48334,Wellstreet Uc - Farmington Hills N', 'MI,Garden City,48135,Wellstreet Uc - Garden City', 'MI,Grosse Pointe Fames,48236,Wellstreet Uc - Grosse Pointe Farms', 'MI,Macomb,48044,Wellstreet Uc - Macomb', 'MI,Orion Charter Township,48362,Wellstreet Uc - Lake Orion', 'MI,Rochester Hills,48309,Wellstreet Uc - Rochester', 'MI,Royal Oak,48067,Wellstreet Uc - Royal Oak', 'MI,Royal Oak,48073,Wellstreet Uc - Woodward Corners', 'MI,Taylor,48180,Wellstreet Uc - Taylor', 'MI,Troy,48083,Wellstreet Uc - Troy Big Beaver', 'MI,Troy,48085,Beaumont Urgent Care - Troy', 'MI,Warren,48092,Wellstreet Uc - Warren West', 'MI,Wayne,48184,Beaumont Urgent Care - Wayne', 'MI,Woodhaven,48183,Wellstreet Uc - Woodhaven']
MI    2022-05-31 08-55  -1        ['MI,Canton,48187,Ecare Clinic']
MI    2022-06-01 05-37  -1        ['MI,Dearborn,48126,Western Wayne Family Health Center']
MI    2022-06-02 07-53  +1        ['MI,Detroit,48236,Covenant Community Care - Moross']
MI    2022-06-03 08-49  +1        ['MI,Dearborn,48126,Western Wayne Family Health Center']
MI    2022-06-08 05-41  +1        ['MI,Clarkston,48346,Independence Urgent Care']
MI    2022-06-10 04-15  +1        ['MI,Adrian,49221,Promedica Hickman Hospital']
MI    2022-06-11 04-15  +9        ['MI,Ann Arbor,48104,Ann Arbor Urgent Care, Pc', 'MI,Clinton Twp,48036,Gohealth Urgent Care - Clinton Twp', 'MI,Marquette,49855,Ugl Family Health Center Marquette', 'MI,Midland,48642,Pro-Health Medical Inc - Midland', 'MI,Monroe,48162,March Medical Associates', 'MI,Newberry,49868,Gibson Family Health Clinic', 'MI,Pinckney,48169,Springfield Urgent Care Pplc', 'MI,Royal Oak,48073,Fnp Collaborative Solutions', 'MI,West Bloomfield Township,48322,Gohealth Urgent Care - W Bloomfield']
MI    2022-06-14 04-15  +1        ['MI,Saline,48176,Walmart Pharmacy #7260']
MI    2022-06-14 04-15  -1        ['MI,Farmington Hills,48334,Travelcare Newland Medical Farmingt']
MI    2022-06-15 04-15  -1        ['MI,Royal Oak,48073,Fnp Collaborative Solutions']
MI    2022-06-16 04-15  +1        ['MI,Royal Oak,48073,Fnp Collaborative Solutions']
MI    2022-06-16 04-15  -2        ['MI,Benton Harbor,49022,Intercare Benton Harbor', 'MI,Iron Mountain,49801,Dchs-Dickinson County Health Care S']
MI    2022-06-17 04-15  -11       ['MI,Bad Axe,48413,Walgreens Store #09450', 'MI,Davison,48423,Walgreens Store #10953', 'MI,Fenton,48430,Walgreens Store #07065', 'MI,Lake Orion,48359,Walgreens Store #09251', 'MI,Lansing,48910,Walgreens Store #06369', 'MI,Midland,48640,Walgreens Store #06559', 'MI,Mount Pleasant,48858,Walgreens Store #07247', 'MI,Okemos,48864,Walgreens Store #11286', 'MI,Petoskey,49770,Walgreens Store #05481', 'MI,Petoskey,49770,Walgreens Store #12534', 'MI,Rochester Hills,48307,Walgreens Store #09125']
MI    2022-06-18 04-15  -1        ['MI,Saginaw,48607,Great Lakes Bay Hc']
MI    2022-06-21 04-15  +11       ['MI,Bad Axe,48413,Walgreens Store #09450', 'MI,Davison,48423,Walgreens Store #10953', 'MI,Fenton,48430,Walgreens Store #07065', 'MI,Lake Orion,48359,Walgreens Store #09251', 'MI,Lansing,48910,Walgreens Store #06369', 'MI,Midland,48640,Walgreens Store #06559', 'MI,Mount Pleasant,48858,Walgreens Store #07247', 'MI,Okemos,48864,Walgreens Store #11286', 'MI,Petoskey,49770,Walgreens Store #05481', 'MI,Petoskey,49770,Walgreens Store #12534', 'MI,Rochester Hills,48307,Walgreens Store #09125']
MI    2022-06-22 04-15  +1        ['MI,Saginaw,48607,Great Lakes Bay Hc']
MI    2022-06-24 04-15  +1        ['MI,Midland,48670,Midmichigan Medical Center']
MI    2022-06-25 04-15  +1        ['MI,Benton Harbor,49022,Intercare Benton Harbor']
MI    2022-06-26 04-15  -1        ['MI,Marquette,49855,Ugl Family Health Center Marquette']
MI    2022-06-28 04-15  +1        ['MI,Iron Mountain,49801,Dchs-Dickinson County Health Care S']
MI    2022-06-29 04-15  +1        ['MI,Allegan,49010,Allegan County Health Department']
MI    2022-07-01 04-15  +3        ['MI,Clarkston,48348,Springfield Urgent Care - Clarkston', 'MI,Highland,48357,Springfield Urgent Care - Highland', 'MI,Saline,48176,Springfield Urgent Care - Saline']
MI    2022-07-01 04-15  -11       ['MI,Bad Axe,48413,Walgreens Store #09450', 'MI,Davison,48423,Walgreens Store #10953', 'MI,Fenton,48430,Walgreens Store #07065', 'MI,Lake Orion,48359,Walgreens Store #09251', 'MI,Lansing,48910,Walgreens Store #06369', 'MI,Midland,48640,Walgreens Store #06559', 'MI,Mount Pleasant,48858,Walgreens Store #07247', 'MI,Okemos,48864,Walgreens Store #11286', 'MI,Petoskey,49770,Walgreens Store #05481', 'MI,Petoskey,49770,Walgreens Store #12534', 'MI,Rochester Hills,48307,Walgreens Store #09125']
MI    2022-07-05 04-15  -4        ['MI,Chesterfield,48051,Beaumont Urgent Care Chesterfield', 'MI,Farmington Hills,48336,Wellstreet - Farmington Hills', 'MI,Livonia,48152,Beaumont Urgent Haggerty Square', 'MI,Warren,48088,Wellstreet Uc - Warren East']
MI    2022-07-08 04-15  -1        ['MI,Saginaw,48607,Great Lakes Bay Hc']
MI    2022-07-09 04-15  -1        ['MI,Benton Harbor,49022,Intercare Benton Harbor']
MI    2022-07-12 04-15  +16       ['MI,Bad Axe,48413,Walgreens Store #09450', 'MI,Benton Harbor,49022,Intercare Benton Harbor', 'MI,Canton,48187,Ecare Clinic', 'MI,Davison,48423,Walgreens Store #10953', 'MI,Fenton,48430,Walgreens Store #07065', 'MI,Iron Mountain,49801,Marshfield Medical Center-Dickinson', 'MI,Lake Orion,48359,Walgreens Store #09251', 'MI,Lansing,48910,Walgreens Store #06369', 'MI,Livonia,48152,Beaumont Urgent Haggerty Square', 'MI,Midland,48640,Walgreens Store #06559', 'MI,Mount Pleasant,48858,Walgreens Store #07247', 'MI,Okemos,48864,Walgreens Store #11286', 'MI,Petoskey,49770,Walgreens Store #05481', 'MI,Petoskey,49770,Walgreens Store #12534', 'MI,Rochester Hills,48307,Walgreens Store #09125', 'MI,Saginaw,48607,Great Lakes Bay Hc']
MI    2022-07-12 04-15  -3        ['MI,Dearborn,48124,Beaumont Urgent Care Dearborn', 'MI,Iron Mountain,49801,Dchs-Dickinson County Health Care S', 'MI,Shelby Township,48316,Wellstreet Uc - Shelby']
MI    2022-07-13 04-15  +1        ['MI,Warren,48088,Wellstreet Uc - Warren East']
MI    2022-07-14 04-15  -2        ['MI,Flint,48505,Hamilton Comm Health Netwk', 'MI,Southgate,48195,Acadian Supreme Health Services']
MN    2022-03-30 09-48  -48       ['MN,Andover,55304,Cvs Store #07110', 'MN,Apple Valley,55124,Cvs Store #00663', 'MN,Apple Valley,55124,Cvs Store #17453', 'MN,Blaine,55449,Cvs Store #07152', 'MN,Blaine,55449,Cvs Store #16953', 'MN,Bloomington,55420,Cvs Store #03060', 'MN,Burnsville,55337,Cvs Store #17405', 'MN,Champlin,55316,Cvs Store #16952', 'MN,Chaska,55318,Cvs Store #16691', 'MN,Coon Rapids,55433,Cvs Store #05997', 'MN,Eagan,55122,Cvs Store #06715', 'MN,Eden Prairie,55344,Cvs Store #03562', 'MN,Edina,55435,Cvs Store #05788', 'MN,Edina,55435,Cvs Store #17380', 'MN,Fridley,55421,Cvs Store #17278', 'MN,Golden Valley,55422,Minneapolis Health Clinic Golden', 'MN,Grand Marais,55604,Sawtooth Mtn Clinic', 'MN,Hastings,55033,Cvs Store #10252', 'MN,Inver Grove Heights,55077,Cvs Store #17549', 'MN,Lakeville,55044,Cvs Store #16816', 'MN,Maple Grove,55311,Cvs Store #07197', 'MN,Maple Grove,55369,Cvs Store #17273', 'MN,Maplewood,55109,Cvs Store #01751', 'MN,Minneapolis,55403,Cvs Store #16714', 'MN,Minneapolis,55408,Cvs Store #08285', 'MN,Minneapolis,55413,Cvs Store #16471', 'MN,Minneapolis,55426,Cvs Store #17269', 'MN,Minnetonka,55305,Cvs Store #16027', 'MN,Minnetonka,55345,Cvs Store #16695', 'MN,Mountain Lake,56159,Peterson Drug And Gifts', 'MN,New Hope,55428,Cvs Store #05992', 'MN,Otsego,55330,Cvs Store #17509', 'MN,Plymouth,55446,Cvs Store #06811', 'MN,Richfield,55423,Cvs Store #17368', 'MN,Roseville,55113,Cvs Store #17187', 'MN,Saint Cloud,56301,Cvs Store #06507', 'MN,Saint Louis Park,55416,Cvs Store #06649', 'MN,Saint Michael,55376,Cvs Store #05920', 'MN,Saint Paul,55104,Cvs Store #17306', 'MN,Saint Paul,55105,Cvs Store #05161', 'MN,Shakopee,55379,Cvs Store #03344', 'MN,Shoreview,55126,Cvs Store #16163', 'MN,Waconia,55387,Cvs Store #17503', 'MN,West Saint Paul,55118,Cvs Store #17138', 'MN,White Bear Lake,55110,Cvs Store #01776', 'MN,Winona,55987,Winona Health Services', 'MN,Woodbury,55125,Cvs Store #16214', 'MN,Woodbury,55125,Cvs Store #17466']
MN    2022-04-01 06-55  +1        ['MN,Minneapolis,55404,Indian Health Board Of Minneapolis']
MN    2022-04-01 06-55  -1        ['MN,Mountain Lake,56159,Peterson Drug And Gifts']
MN    2022-04-02 15-49  +1        ['MN,Mountain Lake,56159,Peterson Drug And Gifts']
MN    2022-04-06 05-45  +8        ['MN,Crookston,56716,Riverview Hlth', 'MN,Duluth,55805,St Lukes Hospital', 'MN,Grand Rapids,55744,Grand Itasca Clinic And Hospital', 'MN,Luvenre,56156,Sanford Luverne Medical Center', 'MN,Montevideo,56265,Ccm Health', 'MN,Onamia,56359,Mille Lacs Health System Hospital', 'MN,Rochester,55904,Olmsted Medical Center - Hospital', 'MN,Staples,56479,Lakewood Health System']
MN    2022-04-07 05-34  +3        ['MN,Melrose,56352,Centracare Clinic - Melrose', 'MN,Osseo,55369,Voyage Healthcare Osseo', 'MN,Paynesville,56362,Centracare Clinic - Paynesville']
MN    2022-04-08 05-48  +1        ['MN,Little Falls,56345,St Gabriels Hospital']
MN    2022-04-13 06-01  +2        ['MN,Litchfield,55355,Meeker Memorial', 'MN,Woodbury,55125,Cvs Store #16214']
MN    2022-04-15 06-04  +1        ['MN,Dawson,56232,Johnson Memorial Health Services']
MN    2022-04-26 05-21  -1        ['MN,Mountain Lake,56159,Peterson Drug And Gifts']
MN    2022-04-28 05-15  +1        ['MN,Mountain Lake,56159,Peterson Drug And Gifts']
MN    2022-06-01 05-37  -1        ['MN,Dawson,56232,Johnson Memorial Health Services']
MN    2022-06-15 04-15  -1        ['MN,Montevideo,56265,Ccm Health']
MN    2022-06-17 04-15  +1        ['MN,Saint Paul,55106,Mn Comm Care - East Side Clinic']
MN    2022-06-18 04-15  +5        ['MN,Brooklyn Park,55428,Brooklyn Park-Starlite Ct-Vault T2T', 'MN,Brooklyn Park,55445,Msp Airport Terminal 1- Vault T2T', 'MN,Duluth,55802,Duluth-Decc Paulucci Hall-Vault T2T', 'MN,Moorhead,56560,Moorhead -Vault T2T', 'MN,St. Paul,55104,Midway - Vault -T2T']
MN    2022-06-21 04-15  +1        ['MN,Montevideo,56265,Ccm Health']
MN    2022-07-05 04-15  -1        ['MN,Montevideo,56265,Ccm Health']
MN    2022-07-08 04-15  -1        ['MN,Little Falls,56345,St Gabriels Hospital']
MN    2022-07-13 04-15  -1        ['MN,Minneapolis,55404,Indian Health Board Of Minneapolis']
MS    2022-03-30 09-48  -1        ['MS,Jackson,39213,Cmcia D/B/A Jhchc Main Site']
MS    2022-04-30 05-16  +1        ['MS,Keesler Afb,39534,81 Mdss/Sgsm']
MS    2022-05-25 05-39  -2        ['MS,Gulfport,39501,Nbhc Gulfport Ms', 'MS,Meridian,39309,Nbhc Nas Meridian Ms']
MS    2022-06-09 04-15  +1        ['MS,Canton,39046,G A Carmichael Family Health Center']
MS    2022-06-14 04-15  +1        ['MS,Tupelo,38804,Medplus Family And Urgent Care']
MS    2022-06-24 04-15  -1        ['MS,Tupelo,38804,Medplus Family And Urgent Care']
MS    2022-06-29 04-15  -1        ['MS,Keesler Afb,39534,81 Mdss/Sgsm']
MO    2022-03-30 09-48  -31       ['MO,Ballwin,63011,Cvs Store #02341', 'MO,Blue Springs,64014,Cvs Store #08581', 'MO,Blue Springs,64015,Cvs Store #08570', 'MO,Clayton,63117,Cvs Store #10325', 'MO,Creve Coeur,63141,Cvs Store #03087', 'MO,Ellisville,63011,Cvs Store #05689', 'MO,Florissant,63033,Cvs Store #06745', 'MO,Independence,64055,Cvs Store #08430', 'MO,Independence,64056,Cvs Store #08564', 'MO,Kansas City,64114,Cvs Store #08590', 'MO,Kansas City,64119,Cvs Store #08555', 'MO,Kansas City,64145,Cvs Store #05724', 'MO,Kansas City,64151,Cvs Store #08556', 'MO,Kansas City,64155,Cvs Store #08565', 'MO,Kearney,64060,Cvs Store #08596', 'MO,Lees Summit,64063,Cvs Store #08557', 'MO,Lees Summit,64081,Cvs Store #04088', 'MO,Liberty,64068,Cvs Store #05655', 'MO,North Kansas City,64116,Cvs Store #08543', 'MO,O Fallon,63368,Cvs Store #06477', 'MO,Pacific,63069,Cvs Store #10773', 'MO,Platte City,64079,Cvs Store #05727', 'MO,Raymore,64083,Cvs Store #08595', 'MO,Saint Louis,63125,Cvs Store #05643', 'MO,Saint Peters,63376,Cvs Store #10053', 'MO,Springfield,65804,Cvs Store #04850', 'MO,Springfield,65804,Cvs Store #10115', 'MO,Springfield,65806,Cvs Store #10417', 'MO,Springfield,65806,Jvchc - Tampa', 'MO,Springfield,65807,Cvs Store #10151', 'MO,Webster Groves,63119,Cvs Store #02363']
MO    2022-04-06 05-45  -1        ['MO,Springfield,65804,Cvs Store #04850']
MO    2022-04-08 05-48  +1        ['MO,Springfield,65806,Cvs Store #10417']
MO    2022-04-14 06-54  +1        ['MO,Springfield,65804,Cvs Store #04850']
MO    2022-06-30 04-15  +1        ['MO,Sedalia,65301,Katy Trail Comm Hlth Prairie Hills']
MO    2022-07-09 04-15  +2        ['MO,Bolivar,65613,Citizens Memorial Hospital Cv0135', 'MO,Whiteman Air Force Base,65305,Whiteman Afb']
MT    2022-03-30 09-48  -4        ['MT,Great Falls,59401,Comm Hlth Care Ctr Inc', 'MT,Helena,59601,Pureview Health Center', 'MT,Missoula,59802,Partnership Hlth Ctr Creamery Bldg', 'MT,Shelby,59474,Marias Healthcare Services Inc']
MT    2022-04-02 15-49  +1        ['MT,Malmstrom Afb,59402,341 Mdss/Sgsl']
MT    2022-05-17 05-27  -1        ['MT,Helena,59601,Pureview Health Center']
MT    2022-05-18 05-40  +1        ['MT,Helena,59601,Pureview Health Center']
MT    2022-06-01 05-37  -1        ['MT,Malmstrom Afb,59402,341 Mdss/Sgsl']
MT    2022-06-21 04-15  -1        ['MT,Great Falls,59401,Comm Hlth Care Ctr Inc']
MT    2022-06-23 04-15  +1        ['MT,Great Falls,59401,Comm Hlth Care Ctr Inc']
MT    2022-06-24 04-15  -1        ['MT,Shelby,59474,Marias Healthcare Services Inc']
MT    2022-07-12 04-15  +1        ['MT,Shelby,59474,Marias Healthcare Services Inc']
NE    2022-03-30 09-48  -8        ['NE,La Vista,68128,Cvs Store #02741', 'NE,Lincoln,68510,Cvs Store #08626', 'NE,Lincoln,68516,Cvs Store #08616', 'NE,Lincoln,68521,Cvs Store #08615', 'NE,Omaha,68106,Elmwood Phramacy', 'NE,Omaha,68107,Oneworld Livestock Livestock Bldg', 'NE,Omaha,68116,Cvs Store #05863', 'NE,Omaha,68132,Cvs Store #05714']
NE    2022-06-01 05-37  -1        ['NE,Omaha,68107,Oneworld Livestock Livestock Bldg']
NE    2022-06-03 08-49  +1        ['NE,Omaha,68107,Oneworld Livestock Livestock Bldg']
NE    2022-06-17 04-15  -1        ['NE,Omaha,68107,Oneworld Livestock Livestock Bldg']
NE    2022-06-25 04-15  +1        ['NE,Omaha,68107,Oneworld Livestock Livestock Bldg']
NE    2022-07-13 04-15  -1        ['NE,Omaha,68107,Oneworld Livestock Livestock Bldg']
NV    2022-03-30 09-48  -16       ['NV,Henderson,89012,Cvs Store #05286', 'NV,Henderson,89052,Cvs Store #08795', 'NV,Las Vegas,89102,Cvs Store #08790', 'NV,Las Vegas,89106,Martin Luther King Health Center', 'NV,Las Vegas,89107,Southern Nevada Comm Hlth Ctr', 'NV,Las Vegas,89109,Cvs Store #03210', 'NV,Las Vegas,89109,Cvs Store #10348', 'NV,Las Vegas,89113,Cvs Store #05942', 'NV,Las Vegas,89117,Cvs Store #02955', 'NV,Las Vegas,89119,Cvs Store #02928', 'NV,Las Vegas,89123,Cvs Store #08784', 'NV,North Las Vegas,89031,Cvs Store #02989', 'NV,Reno,89502,Cvs Store #08793', 'NV,Reno,89521,Cvs Store #09586', 'NV,Reno,89523,Cvs Store #09841', 'NV,Sparks,89431,Cvs Store #08792']
NV    2022-04-29 05-14  +1        ['NV,Nellis Afb,89191,99Th Mdg/Sgsm']
NV    2022-05-13 06-07  -1        ['NV,Nellis Afb,89191,99Th Mdg/Sgsm']
NV    2022-05-15 05-53  -1        ['NV,Fallon,89496,Nbhc Fallon Nv']
NV    2022-06-03 08-49  +1        ['NV,Nellis Afb,89191,99Th Mdg/Sgsm']
NV    2022-07-07 04-15  -1        ['NV,Las Vegas,89109,Cvs Store #03210']
NH    2022-03-30 09-48  -8        ['NH,Concord,03301,Cvs Store #00841', 'NH,Dover,03820,Cvs Store #10463', 'NH,Hampton,03842,Cvs Store #06596', 'NH,Littleton,03561,Achs - Littleton', 'NH,Manchester,03109,Cvs Store #02257', 'NH,Nashua,03060,Cvs Store #01003', 'NH,New London,03257,Colonial Pharmacy', 'NH,Salem,03079,Cvs Store #01004']
NH    2022-04-19 05-39  +2        ['NH,Berlin,03570,Coos County Fam Hlth Svcs - Berlin', 'NH,Gorham,03581,Coos County Fam Hlth Svcs - Gorham']
NH    2022-04-21 05-29  +2        ['NH,Plymouth,03264,Mid State Health Center - Plymouth', 'NH,Somersworth,03878,Goodwin Community Health']
NH    2022-06-01 05-37  -2        ['NH,Berlin,03570,Coos County Fam Hlth Svcs - Berlin', 'NH,Gorham,03581,Coos County Fam Hlth Svcs - Gorham']
NH    2022-06-07 05-36  +1        ['NH,Gorham,03581,Coos County Fam Hlth Svcs - Gorham']
NH    2022-06-08 05-41  +1        ['NH,Berlin,03570,Coos County Fam Hlth Svcs - Berlin']
NH    2022-06-17 04-15  -1        ['NH,Gorham,03581,Coos County Fam Hlth Svcs - Gorham']
NH    2022-06-24 04-15  +1        ['NH,Gorham,03581,Coos County Fam Hlth Svcs - Gorham']
NJ    2022-03-30 09-48  -44       ['NJ,Brick,08724,Cvs Store #02464', 'NJ,Camden,08103,Project Hope West St Hc', 'NJ,Cedar Grove,07009,Cvs Store #00617', 'NJ,Chatham,07928,Cvs Store #01279', 'NJ,Cherry Hill,08003,Cvs Store #01146', 'NJ,Cherry Hill,08034,Cvs Store #02235', 'NJ,Chester,07930,Cvs Store #06060', 'NJ,Clark,07066,Cvs Store #02796', 'NJ,Denville,07834,Cvs Store #02416', 'NJ,Dover,07801,Zufall Health Center', 'NJ,East Brunswick,08816,Cvs Store #02815', 'NJ,East Hanover,07936,Cvs Store #02949', 'NJ,Fair Lawn,07410,Cvs Store #00251', 'NJ,Green Brook,08812,Cvs Store #01927', 'NJ,Hazlet,07730,Cvs Store #07069', 'NJ,Highlands,07732,Cvs Store #01214', 'NJ,Hoboken,07030,Cvs Store #01928', 'NJ,Jackson,08527,Cvs Store #02369', 'NJ,Kearny,07032,Cvs Store #00385', 'NJ,Lawrenceville,08648,Cvs Store #00824', 'NJ,Ledgewood,07852,Cvs Store #01780', 'NJ,Livingston,07039,Cvs Store #00548', 'NJ,Manalapan,07726,Cvs Store #02508', 'NJ,Marlboro,07746,Cvs Store #00862', 'NJ,Marlton,08053,Cvs Store #00837', 'NJ,Mount Holly,08060,Cvs Store #02079', 'NJ,Mount Laurel,08054,Cvs Store #00668', 'NJ,New Milford,07646,Cvs Store #02950', 'NJ,North Arlington,07031,Cvs Store #00360', 'NJ,North Brunswick,08902,Cvs Store #05980', 'NJ,Northvale,07647,Cvs Store #00716', 'NJ,Oak Ridge,07438,Cvs Store #04771', 'NJ,Old Bridge,08857,Cvs Store #02139', 'NJ,Paramus,07652,Cvs Store #05300', 'NJ,Pequannock,07440,Cvs Store #02577', 'NJ,Plainsboro,08536,Cvs Store #00817', 'NJ,Runnemede,08078,Cvs Store #00836', 'NJ,Sewell,08080,Cvs Store #00362', 'NJ,Somerset,08873,Cvs Store #02762', 'NJ,Sparta,07871,Cvs Store #02968', 'NJ,Springfield,07081,Cvs Store #05771', 'NJ,Wayne,07470,Cvs Store #00715', 'NJ,Woodbury,08096,Cvs Store #00228', 'NJ,Wyckoff,07481,Cvs Store #00381']
NJ    2022-04-14 06-54  +1        ['NJ,New Brunswick,08901,Rutgers Rwj E Chandler Hlth Ctr']
NJ    2022-04-29 05-14  +1        ['NJ,Joint Base Mdl,08641,87Th Medical Group']
NJ    2022-05-13 06-07  -1        ['NJ,Joint Base Mdl,08641,87Th Medical Group']
NJ    2022-05-14 08-48  -1        ['NJ,Woodbury,08096,Cvs Store #00228']
NJ    2022-05-15 05-53  -1        ['NJ,Lakewood,08701,Chemed']
NJ    2022-05-19 05-24  +1        ['NJ,Jersey City,07302,Alliance Community Healthcare Inc']
NJ    2022-06-07 05-36  +1        ['NJ,Lakewood,08701,Chemed']
NJ    2022-06-18 04-15  -1        ['NJ,New Brunswick,08901,Rutgers Rwj E Chandler Hlth Ctr']
NJ    2022-06-27 04-15  +1        ['NJ,New Brunswick,08901,Rutgers Rwj E Chandler Hlth Ctr']
NJ    2022-07-03 14-40  +1        ['NJ,Trenton,08618,Henry J Austin Hlth Ctr-Warren']
NM    2022-03-30 09-48  -8        ['NM,Albuquerque,87110,Cvs Store #08918', 'NM,Albuquerque,87112,Cvs Store #08915', 'NM,Albuquerque,87120,Cvs Store #07242', 'NM,Clovis,88101,Phs-Plains Regional Mc Pharmacy', 'NM,Las Cruces,88001,Acosta Medical Clinic', 'NM,Rio Rancho,87124,Cvs Store #07552', 'NM,Santa Fe,87505,Cvs Store #09263', 'NM,Santa Fe,87507,Cvs Store #10227']
NM    2022-03-31 08-52  +1        ['NM,Bloomfield,87413,Dzilth Na O Dith Le Health Center']
NM    2022-04-02 15-49  +1        ['NM,Shiprock,87420,Northern Navajo Medical Center']
NM    2022-04-04 05-38  -1        ['NM,Tierra Amarilla,87575,La Clinica Del Pueblo De Rio Arriba']
NM    2022-04-04 08-57  +1        ['NM,Tierra Amarilla,87575,La Clinica Del Pueblo De Rio Arriba']
NM    2022-04-04 12-09  -1        ['NM,Tierra Amarilla,87575,La Clinica Del Pueblo De Rio Arriba']
NM    2022-04-16 05-34  -1        ['NM,Shiprock,87420,Northern Navajo Medical Center']
NM    2022-04-19 05-39  +1        ['NM,Shiprock,87420,Northern Navajo Medical Center']
NM    2022-05-11 06-51  -1        ['NM,Bloomfield,87413,Dzilth Na O Dith Le Health Center']
NM    2022-05-13 06-07  +1        ['NM,Bloomfield,87413,Dzilth Na O Dith Le Health Center']
NM    2022-05-13 06-07  -1        ['NM,Holloman Afb,88330,Holloman Afb']
NM    2022-05-16 05-54  -3        ['NM,Albuquerque,87106,Reform Abq', 'NM,Albuquerque,87108,377Th Mdg/Sgsl, Kirtland Afb', 'NM,Cannon Afb,88103,27Th Medical Group/Sgsm']
NM    2022-05-20 05-59  +1        ['NM,Tierra Amarilla,87575,La Clinica Del Pueblo De Rio Arriba']
NM    2022-05-28 05-34  +1        ['NM,Albuquerque,87106,Reform Abq']
NM    2022-06-04 19-10  +1        ['NM,Tohatchi,87325,Tohatchi Health Center']
NM    2022-06-10 04-15  +1        ['NM,Shiprock,87420,Northern Navajo Med Center Pharmacy']
