Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
REGIONS HOSPITAL,9700 W 76th Street,Suite 100,Eden Prairie,HENNEPIN,MN,55344,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,,,POINT (-93.402975 44.8657)
Walmart Pharmacy #777,3115 Edgar Brown Dr,,West Orange,ORANGE,TX,77630,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-93.766985 30.092164)
Walmart Pharmacy #1292,2400 N FRANKLIN ST,,CHRISTIANSBURG,MONTGOMERY,VA,24073,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-80.42294 37.1617)
CENTRACARE CLINIC - PAYNESVILLE,200 1ST ST W,,PAYNESVILLE,STEARNS,MN,56362,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,,,POINT (-94.71619 45.374892)
HEB Pharmacy 334,3601 PECAN BLVD,,MCALLEN,HIDALGO,TX,78501-3512,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/03/2022 12:00:00 AM,POINT (-98.258338 26.219398)
Walmart Pharmacy #2976,915 N Town East Blvd,,Mesquite,DALLAS,TX,75150,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.609198 32.812315)
UNIVERSITY OF MISSOURI HEALTH CARE,1 HOSPITAL DR,T0021,COLUMBIA,BOONE,MO,65212-0001,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-92.328624 38.937674)
CVS Store #00997,206 GLEN COVE AVENUE,CVS Pharmacy,GLEN COVE,NASSAU,NY,11542,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,340,339,01/04/2022 12:00:00 AM,POINT (-73.635496 40.84882)
Multnomah County HDC Health Center,600 NE 8th St,,Gresham,MULTNOMAH,OR,97030,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-122.423605 45.503001)
Walmart Pharmacy #3014,200 SHORT BLVD,,DALLAS,DALLAS,TX,75232,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-96.824371 32.685839)
"V15 657 St. Louis, MO (Grand)",915 N GRAND BLVD RM B405,,SAINT LOUIS,SAINT LOUIS CITY,MO,63106,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-90.229844 38.641462)
WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON ST,,WATSONVILLE,SANTA CRUZ,CA,95076,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,
SCMC - EL MONTE,12100 VALLEY BLVD. STE 109A,,EL MONTE,LOS ANGELES,CA,91732,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,200,,,POINT (-118.016382 34.061337)
Winston Medical Center,17550 East Main St,,Louisville,WINSTON,MS,39339,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-89.036671 33.124291)
Walmart Pharmacy #1018,1099 Indian Dr,,Eastman,DODGE,GA,31023,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,20,,,POINT (-83.179946 32.179283)
ALTO PHARMACY,100 PARK AVE,SUITE FRONT E,NEW YORK,NEW YORK,NY,10017,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,6360,1604,01/03/2022 12:00:00 AM,POINT (-73.978471 40.751126)
HARBORVIEW MEDICAL CENTER,325 9th AVE,,Seattle,KING,WA,98104,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,12/29/2021 12:00:00 AM,160,,,POINT (-122.323372 47.604084)
CARSON TAHOE REGIONAL MEDICAL CTR,1600 MEDICAL PARKWAY,,CARSON CITY,CARSON CITY,NV,89703,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-119.781729 39.201898)
CVS Store #09183,3055 W FLORIDA AVE,CVS Pharmacy,HEMET,RIVERSIDE,CA,92545,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-117.004459 33.747362)
TAUC 01 - ROCK HILL,9556 MANCHESTER RD,,SAINT LOUIS,SAINT LOUIS,MO,63119,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-90.365653 38.609065)
BROOKSHIRES PHARMACY 61 HEMPSTEAD,300 BUS HWY 290 E,,HEMPSTEAD,WALLER,TX,77445,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-96.064995 30.096146)
CVS Store #00493,99 EAST MAIN ROAD,CVS Pharmacy,MIDDLETOWN,NEWPORT,RI,02842,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,115,01/04/2022 12:00:00 AM,POINT (-71.29885 41.517304)
COMMONWEALTH HEALTH CENTER,1 Lower Navy Hill,Commonwealth Health Center,SAIPAN,SAIPAN,MP,96950,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,,,
DESERT OASIS HEALTHCARE MEDICAL GRO,275 N EL CIELO RD,Suite C322,PALM SPRINGS,RIVERSIDE,CA,92262,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,0,12/29/2021 12:00:00 AM,POINT (-116.510599 33.826913)
Walmart Pharmacy #1157,2410 N State Highway 3,,North Vernon,JENNINGS,IN,47265,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-85.639749 39.015817)
"V16 586 Jackson, MS",1500 E WOODROW WILSON AVE,Pharmacy Service (119),JACKSON,HINDS,MS,39216,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-90.167306 32.326795)
PRESBYTERIAN ST LUKES MED CENTER,1719 E 19TH AVE,PHARMACY,DENVER,DENVER,CO,80218,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,100,,,POINT (-104.967175 39.746089)
CDCR Central Fill Pharm,8364 Rovana Circle,,Sacramento,SACRAMENTO,CA,95828,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,960,936,01/03/2022 12:00:00 AM,POINT (-121.392891 38.507195)
Walgreens Store #00315,100 GRAND PASEO BLVD,GALERIA PASEOS MALL,RIO PIEDRAS,San Juan,PR,00926,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,
SAINT AGNES MEDICAL CENTER,1303 East Herndon Ave,,Fresno,FRESNO,CA,93720,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,72,23,01/04/2022 12:00:00 AM,POINT (-119.765891 36.837102)
BRYAN MEDICAL CENTER WEST CAMPUS,2300 S. 16th St.,,Lincoln,LANCASTER,NE,68502,0310-7442-02,Evusheld,12/18/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,14,01/04/2022 12:00:00 AM,POINT (-96.699047 40.790004)
CVS Store #10578,11506 SOUTH 4000 WEST,CVS Pharmacy,SOUTH JORDAN,SALT LAKE,UT,84095,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-111.986276 40.54394)
WILSON MEMORIAL HOSPITAL,ATTN PHARMACY - JILL HOPE,915 WEST MICHIGAN STREET,SIDNEY,SHELBY,OH,45365,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,,
MAYO CLINIC,4500 SAN PABLO ROAD,,JACKSONVILLE,DUVAL,FL,32224,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,120,,,POINT (-81.437554 30.264085)
K-VA-T Food Stores Inc.,1400 Bob White Blvd,Food City Pharmacy #859,PULASKI,PULASKI,VA,24301,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-80.750406 37.05293)
ST VINCENT EVANSVILLE,3700 WASHINGTON AVE,,EVANSVILLE,VANDERBURGH,IN,47714,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,48,48,01/03/2022 12:00:00 AM,POINT (-87.504987 37.962405)
CVS Store #09879,987 E HILLSDALE BLVD,CVS Pharmacy,FOSTER CITY,SAN MATEO,CA,94404,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-122.273757 37.556812)
Brookshire Grocery Company,1325 W WHITE STREET,BROOKSHIRE PHARMACY #131,ANNA,COLLIN,TX,75409,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-96.56589 33.344605)
Eastman Drugs,1221 Plaza Avenue Suite B,,Eastman,DODGE,GA,31023,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-83.179196 32.182461)
AVERA MCKENNAN HOSPITAL,1325 S Cliff Ave,,Sioux Falls,MINNEHAHA,SD,57108,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,,168,,,POINT (-96.711305 43.534515)
COMMUNITY HOSPITAL OF BREMEN,1020 HIGH ROAD,,BREMEN,MARSHALL,IN,46506,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-86.158489 41.457098)
"V12 695 Milwaukee, WI",5000 WEST NATIONAL AVE,,MILWAUKEE,MILWAUKEE,WI,53295,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-87.976165 43.019538)
DRUGCO DISCOUNT PHARMACY,312 ACADEMY ST S,,AHOSKIE,HERTFORD,NC,27910,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-76.992731 36.286181)
TEXAS ONCOLOGY IRVING,2021 N MACARTHUR BLVD STE 400,400,IRVING,DALLAS,TX,75061,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-96.959226 32.835514)
MARIPOSA COUNTY PUBLIC HEALTH,5300 HIGHWAY CA-49 NORTH,,MARIPOSA,MARIPOSA,CA,95338,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,
Multnomah County HDC Health Center,6736 NE Killingsworth St,,Portland,MULTNOMAH,OR,97218,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-122.593258 45.562709)
Walmart Pharmacy #2992,3217 Silverback Ln,,Painted Post,STEUBEN,NY,14870,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-77.106265 42.155154)
LEGACY SALMON CREEK HOSPITAL,2211 NE 139TH ST,,VANCOUVER,CLARK,WA,98686,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,40,,,POINT (-122.649482 45.721824)
Walmart Pharmacy #6579,20310 US 59,,NEW CANEY,MONTGOMERY,TX,77357,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.218764 30.1508)
VALLEY HEALTH CENTER AT MOORPARK PH,2400 Moorpark Ave,Suite 101,San Jose,SANTA CLARA,CA,95111,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,0,01/03/2022 12:00:00 AM,POINT (-121.937093 37.316098)
EISENHOWER MEDICAL CENTER,39000 Bob Hope Drive,,Rancho Mirage,RIVERSIDE,CA,92270,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,360,168,12/29/2021 12:00:00 AM,POINT (-116.408082 33.763494)
Meijer Store 108,7300 EASTMAN AVE,,Midland,MIDLAND,MI,48642,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,100,100,01/04/2022 12:00:00 AM,POINT (-84.247125 43.662933)
NEIGHBORHOOD HEALTH CENTER,510 NORTH ST,SUITE 1,PITTSFIELD,BERKSHIRE,MA,01201-0000,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-73.251561 42.45567)
K and K Pharmacy,187 MILL ST,,LIBERTY,SULLIVAN,NY,12754,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-74.735881 41.793818)
"SGHS, Brunswick",2415 Parkwood Drive,,Brunswick,GLYNN,GA,31520,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,,POINT (-81.484664 31.173805)
DELAUNES PHARMACY AND HOME MED,308 N. Lewis Street,,New Iberia,IBERIA,LA,70563,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,19,01/02/2022 12:00:00 AM,POINT (-91.797844 30.004429)
Walgreens Store #00412,10 CARR 149,STE 100,MANATI,Manati,PR,00674,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/04/2022 12:00:00 AM,POINT (-66.468682 18.339)
Pharmerica Reno,4690 Longley Lane,#204,Reno,WASHOE,NV,89502,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,40,,,POINT (-119.757519 39.489692)
SAV-ON PHARMACY,909 EAST PARKCENTER BLVD,,Boise,ADA,ID,83706,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-116.17156 43.582768)
CVS Store #09937,4445 MISSION BLVD,CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92109,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,13,01/04/2022 12:00:00 AM,POINT (-117.25514 32.795397)
HCA KINGWOOD MEDICAL CENTER,22999 US Hwy 59,,Kingwood,HARRIS,TX,77339,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,,POINT (-95.252945 30.050289)
Walmart Pharmacy #660,301 AVALON AVE,,Muscle Shoals,COLBERT,AL,35661,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-87.675423 34.744941)
RUBY MEMORIAL HOSPITAL (WVU),ONE MEDICAL CENTER DRIVE,Inpatient Pharmacy (4th Floor),MORGANTOWN,MONONGALIA,WV,26506,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/30/2021 12:00:00 AM,144,,,
Walmart Pharmacy #1160,100 SYCAMORE ESTATES DR,,AURORA,DEARBORN,IN,47001,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-84.892825 39.074517)
Walmart Pharmacy #2678,316 Indian Ridge Blvd,,Mishawaka,ST JOSEPH,IN,46545,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-86.181545 41.712794)
Meijer Store 069,1015 E PICKARD ST,,MOUNT PLEASANT,ISABELLA,MI,48858,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-84.765053 43.611835)
Walgreens Store #09343,897 CHESTNUT RIDGE RD,,MORGANTOWN,MONONGALIA,WV,26505,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-79.954916 39.658088)
Walgreens Store #07224,119 E DEKALB PIKE,,KING OF PRUSSIA,MONTGOMERY,PA,19406,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,97,01/04/2022 12:00:00 AM,POINT (-75.36214 40.094837)
Baptist Cancer Center Starkville,104 Doctors Park,,Starkville,OKTIBBEHA,MS,39759,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-88.81824 33.47635)
Meijer Store 044,2474 W Hill Road,,Flint,GENESEE,MI,48507,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,20,01/04/2022 12:00:00 AM,POINT (-83.729347 42.943949)
Kern County Hospital Authority,1111 Columbus St.,,Bakersfield,KERN,CA,93305,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,,336,168,12/30/2021 12:00:00 AM,POINT (-118.982482 35.397445)
SOUTHEASTERN OHIO REGIONAL MED CTR,1341 CLARK STREET,,CAMBRIDGE,GUERNSEY,OH,43725,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,,POINT (-81.576677 40.040477)
NCH MAIN CAMPUS,700 Childrens Drive,PHARMACY ROOM LL007T,Columbus,FRANKLIN,OH,43205,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,24,01/03/2022 12:00:00 AM,POINT (-82.979128 39.952387)
INSTITUTIONAL CARE PHARMACY,1815 W COUNTY RD 54,,TIFFIN,SENECA,OH,44883,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,40,,,POINT (-83.204894 41.101935)
CVS Store #00621,763 TIOGUE AVENUE,CVS Pharmacy,COVENTRY,KENT,RI,02816,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/04/2022 12:00:00 AM,POINT (-71.560829 41.682763)
KAISER PERMANENTE-ANTELOPE VALLEY,43112 15TH ST W,,LANCASTER,LOS ANGELES,CA,93534,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,300,300,01/04/2022 12:00:00 AM,POINT (-118.156716 34.664634)
FULTON STATE HOSPITAL,600 E 5TH ST,,FULTON,CALLAWAY,MO,65251,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,0,01/03/2022 12:00:00 AM,POINT (-91.939546 38.84709)
Walmart Pharmacy #5071,6301 NW QUANNAH PARKER TRL,,LAWTON,COMANCHE,OK,73505,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,,,POINT (-98.471579 34.631045)
CVS Store #10508,4949 SANTA MONICA AVE.,CVS Pharmacy,SAN DIEGO,SAN DIEGO,CA,92107,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/04/2022 12:00:00 AM,POINT (-117.249257 32.747042)
Walmart Pharmacy #3271,5100 Highway 31,,Calera,SHELBY,AL,35040,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-86.749134 33.147376)
Long Island Community Hospital,101 Hospital RD,Attn: Pharmacy Services,PATCHOGUE,SUFFOLK,NY,11772,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,0,01/03/2022 12:00:00 AM,POINT (-72.978157 40.779478)
Piedmont Columbus Regional Midtown,710 Center Street,Dept of Pharmacy,Columbus,MUSCOGEE,GA,31901,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,24,12/29/2021 12:00:00 AM,POINT (-84.981978 32.481714)
Highland Hospital,1411 East 31st Street,,Oakland,ALAMEDA,CA,94602,0310-7442-02,Evusheld,01/02/2022 12:00:00 AM,12/21/2021 12:00:00 AM,336,70,01/03/2022 12:00:00 AM,POINT (-122.231125 37.79922)
"THRIFTY WAY PHARMACY, LLC",209 SOUTH MAIN STREET,,CHURCH POINT,ACADIA,LA,70525,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-92.215821 30.404088)
Walgreens Store #15937,2203 LANCASTER PIKE,,READING,BERKS,PA,19607,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,100,199,01/04/2022 12:00:00 AM,POINT (-75.975243 40.305745)
Rite Aid 05794,1809 CECIL AVENUE,,DELANO,KERN,CA,93215-1519,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,,POINT (-119.231188 35.775915)
JFK MEMORIAL HOSPITAL,47111 MONROE ST,,INDIO,RIVERSIDE,CA,92201,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,120,,,POINT (-116.233883 33.706235)
MELANCON PHARMACY INC,730 VETERANS DRIVE,,CARENCRO,LAFAYETTE,LA,70520,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,16,01/03/2022 12:00:00 AM,POINT (-92.040305 30.32174)
Walmart Pharmacy #498,3670 W Oak St,,Jena,LA SALLE,LA,71342,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,20,,,POINT (-92.141175 31.690569)
FREEMAN HOSPITAL WEST,1102 W 32ND ST,,JOPLIN,JASPER,MO,64804-3503,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,01/04/2022 12:00:00 AM,POINT (-94.527089 37.054342)
SAV-ON PHARMACY,715 12TH AVE S,,Nampa,CANYON,ID,83651,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,,POINT (-116.566366 43.573693)
BAPTIST HEALTH HARDIN,913 N Dixie HWY,,Elizabethtown,HARDIN,KY,42701,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,24,01/04/2022 12:00:00 AM,POINT (-85.875148 37.710075)
Walmart Pharmacy #3302,9460 W Sam Houston Pkwy S,,Houston,HARRIS,TX,77099,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,,POINT (-95.559788 29.67963)
Walgreens Store #03908,430 HARMONY RD,,JACKSON,OCEAN,NJ,08527,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,60,0,01/04/2022 12:00:00 AM,POINT (-74.300278 40.141117)
Walmart Pharmacy #1868,100 Mount Auburn Ave,,Auburn,ANDROSCOGGIN,ME,04210,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,40,,,POINT (-70.238096 44.121289)
Wilcox Memorial Hospital COVID,3-3420 KUHIO HIGHWAY,,Lihue,KAUAI,HI,96766,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,72,48,01/03/2022 12:00:00 AM,POINT (-159.366386 21.985784)
U-SAVE PHARMACY OF NORFOLK INC,1001 W BENJAMIN AVE,,NORFOLK,MADISON,NE,68701,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,,,POINT (-97.421574 42.047178)
VALLEY HEALTH CENTER AT DOWNTOWN PH,777 E Santa Clara St.,,San Jose,SANTA CLARA,CA,95112,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,180,,,POINT (-121.875062 37.343522)
USave Pharmacy McCook,902 N Hwy 83,,McCook,RED WILLOW,NE,69001,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-100.647141 40.206126)
CVS Store #00971,150 GRANITE STREET,CVS Pharmacy,WESTERLY,WASHINGTON,RI,02891,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,0,01/04/2022 12:00:00 AM,POINT (-71.819727 41.368894)
Walgreens Store #03288,650 DELAWARE AVE,,BUFFALO,ERIE,NY,14202,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,80,80,01/04/2022 12:00:00 AM,POINT (-78.873063 42.90209)
Walmart Pharmacy #2993,345 Highway 6,,Sugar Land,FORT BEND,TX,77478,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.644553 29.613519)
Sheridan Memorial Hospital,1401 W. 5th St,,Sheridan,SHERIDAN,WY,82801,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-106.975673 44.807428)
TEXAS ONCOLOGY BEAUMONT,690 N 14TH ST,,BEAUMONT,JEFFERSON,TX,77702,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-94.133248 30.087769)
SAFEWAY PHARMACY,3033 Vintage Blvd.,,Juneau,JUNEAU,AK,99801,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-134.597386 58.371733)
HEB Pharmacy 184,11100 LEOPARD ST,,CORPUS CHRISTI,NUECES,TX,78410-2612,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,01/03/2022 12:00:00 AM,POINT (-97.584607 27.845012)
Walgreens Store #10476,1583 ATWOOD AVE,,JOHNSTON,PROVIDENCE,RI,02919,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,40,0,01/04/2022 12:00:00 AM,POINT (-71.50054 41.829451)
Primary Health Network New Castle,112 South Mill St.,,New Castle,LAWRENCE,PA,16101,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,,,POINT (-80.344247 40.998385)
SANFORD USD MEDICAL CENTER,1305 W. 18th Street,,Sioux Falls,MINNEHAHA,SD,57117,0310-7442-02,Evusheld,01/03/2022 12:00:00 AM,12/29/2021 12:00:00 AM,144,48,12/29/2021 12:00:00 AM,POINT (-96.743276 43.536677)
PEACEHEALTH SACRED HEART RIVERBEND,3333 RIVERBEND DR ATTN: PHARMACY,,SPRINGFIELD,LANE,OR,97477,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,96,,,POINT (-123.028624 44.081376)
STONY BROOK UNIV MEDICAL CTR-BIRTH,Stony Brook University Hospital,101 Nicolls Rd  Pharmacy Dept,Stony Brook,SUFFOLK,NY,11794-7007,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,12/28/2021 12:00:00 AM,
START CENTER FOR CANCER CARE,4383 MEDICAL DRIVE,3046,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,,POINT (-98.570973 29.510993)
EAGLE PHARMACY,1404 S MAIN ST,,LINDALE,SMITH,TX,75771,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-95.406724 32.502659)
HEB Pharmacy 581,"2511 TRIMMIER RD, SUITE 100",,KILLEEN,BELL,TX,76542-1910,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,0,01/03/2022 12:00:00 AM,POINT (-97.732962 31.093098)
Long View Drug,2637 1st Ave Sw,,Hickory,,NC,28602,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,140,,,POINT (-81.383503 35.729379)
Walmart Pharmacy #7362,2035 SE 34TH AVE,,AMARILLO,POTTER,TX,79103,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-101.81514 35.178431)
PARKLAND HEALTH CENTER FARMINGTON,1101 W LIBERTY ST,,FARMINGTON,SAINT FRANCOIS,MO,63640-1921,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,100,,,POINT (-90.43829 37.780616)
Cys Elma Pharmacy,2317 Bowen Rd,,Elma,ERIE,NY,14059,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,8,01/04/2022 12:00:00 AM,POINT (-78.636859 42.83409)
Walmart Pharmacy #6578,6604 Boulevard 26,,Richland Hills,TARRANT,TX,76180,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.239956 32.814544)
NORTH BIG HORN HOSPITAL CLINIC,1115 Lane 12,1115 Lane 12,Lovell,BIG HORN,WY,82431,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,
"V09 626A4 Murfreesboro, TN",3400 LEBANON RD,,MURFREESBORO,RUTHERFORD,TN,37129,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-86.38379 35.910703)
