Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date
Margaret Mary Community Hospital,321 MITCHELL AVE,,BATESVILLE,RIPLEY,IN,47006,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,48,12/31/2021 12:00:00 AM
UAMS,4301 W. Markham St. Slot 571,"Pharmacy Stores Stockroom, G1030",Little Rock,PULASKI,AR,72205,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,216,96,01/02/2022 12:00:00 AM
UAMS,4301 W. Markham St. Slot 571,"Pharmacy Stores Stockroom, G1030",Little Rock,PULASKI,AR,72205,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,20,01/02/2022 12:00:00 AM
St. Elizabeth Dearborn,600 Wilson Creek Road,,Lawrenceburg,DEARBORN,IN,47025,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,20,12/30/2021 12:00:00 AM
PULASKI HOSPITAL,616 E 13TH ST,,WINAMAC,PULASKI,IN,46996,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
Maui Health COVID,221 Mahalani Street,,Wailuku,MAUI,HI,96793,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,
ANGELES COMMUNITY HEALTH CENTER,6120 SEVILLE AVE,,HUNTINGTON PARK,LOS ANGELES,CA,90255,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,
ST LUKES - CHESTERFIELD,232 S. Woodsmill Rd,,Chesterfield,SAINT LOUIS,MO,63017,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
CHARLES RIVER COMMUNITY HEALTH BRIG,495 WESTERN AVE,2ND FLOOR MEDICAL,BRIGHTON,SUFFOLK,MA,02135,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
MICHOUD PHARMACY,4646 MICHOUD BLVD.,SUITE D5,NEW ORLEANS,ORLEANS,LA,70129,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Cornerstone Drug and Gift,72 Champlain Street,,ROUSES POINT,CLINTON,NY,12979,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,
UR Medicine Frederick Ferris Thomp,350 Parrish Street,ATTN: Pharmacy Dept,Canandaigua,ONTARIO,NY,14424,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,24,,
CARONDELET RHEUMATOLOGY,1010 Carondelet,224A,Kansas City,JACKSON,MO,64114,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
VALLEY HEALTH CENTER AT GILROY PH,7475 CAMINO ARROYO,Suite 1025,GILROY,SANTA CLARA,CA,95020,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,40,12/31/2021 12:00:00 AM
MGHS - MARQUETTE GENERAL HEALTH SYS,850 W BARAGA AVE,,MARQUETTE,MARQUETTE,MI,49855,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM
NEW ENGLAND CANCER SPECIALISTS,100 Campus Drive,Suite 108,Scarborough,CUMBERLAND,ME,04074,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,22,12/29/2021 12:00:00 AM
SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,,LANSING,INGHAM,MI,48912,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
Valley Family Health Care,2327 SW 4th Ave,Ste 1,Ontario,MALHEUR,OR,97914,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
CHI ST. VINCENT INFIRMARY,2 ST. VINCENT CIR,UNIT ATTN. PHARMACY,LITTLE ROCK,PULASKI,AR,72205,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,40,0,12/29/2021 12:00:00 AM
MCLEOD REGIONAL MED CNTR - CHEVES,555 E CHEVES ST,,FLORENCE,FLORENCE,SC,29506-2617,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,144,144,12/31/2021 12:00:00 AM
Redfield Community Memorial Hospita,111 W 10th Ave,,Redfield,SPINK,SD,57469,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,20,,
NEBRASKA MEDICINE,981090 NEBRASKA MEDICAL CENTER,BUFFETT DOCK,OMAHA,DOUGLAS,NE,68198-1090,0310-7442-02,Evusheld,12/18/2021 12:00:00 AM,12/21/2021 12:00:00 AM,96,76,01/01/2022 12:00:00 AM
Hennepin Healthcare Medical Ct/HCMC,730 South 8th St.,RL120 Pharmacy,Minneapolis,HENNEPIN,MN,55415,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
Park Nicollet Frauenshuh Cancer Ct,9700 W 76th Street,Suite 100,Eden Prairie,HENNEPIN,MN,55344,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,,
CHI ST LUKES HEALTH MEM LIVINGSTON,1717 HIGHWAY 59 LOOP N,PHARMACY,LIVINGSTON,POLK,TX,77351,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
TEXAS ONCOLOGY AUSTIN SOUTH,4101 JAMES CASEY ST,250,AUSTIN,TRAVIS,TX,78745,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
PARKVIEW REGIONAL MEDICAL CENTER,11109 Parkview Plaza Drive,,Fort Wayne,ALLEN,IN,46845,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,168,144,12/28/2021 12:00:00 AM
KP SF Medical Center,2425 Geary Blvd,,San Francisco,SAN FRANCISCO,CA,94115,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,,
KP SF Medical Center,2425 Geary Blvd,,San Francisco,SAN FRANCISCO,CA,94115,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/28/2021 12:00:00 AM,20,,
GRETNA DRUG COMPANY INC,108 VADEN DR,,GRETNA,PITTSYLVANIA,VA,24557,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
RONALD REAGAN UCLA MEDICAL CENTER,662 GAYLEY AVE B504A,,LOS ANGELES,LOS ANGELES,CA,90095,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,72,72,12/29/2021 12:00:00 AM
SPARTANBURG REGIONAL MEDICAL CENTER,101 E WOOD ST,Department of Pharmacy,SPARTANBURG,SPARTANBURG,SC,29303,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,144,,
SHEPHERD CENTER,2020 PEACHTREE RD NW,Inpatient Pharmacy,ATLANTA,FULTON,GA,30309,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,48,,
Aviva Health,150 Kenneth Ford  Dr.,,Roseburg,DOUGLAS,OR,97470,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
Atrium Navicent Rehabilitation,3351 Northside Dr.,,Macon,BIBB,GA,31210,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
LIBERTY HOSPITAL,2525 GLENN HENDREN DR,,Liberty,CLAY,MO,64068,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,12/31/2021 12:00:00 AM
PIKE CO MEM HOSP LOUISIANA CLINIC,2305 GEORGIA ST,,LOUISIANA,PIKE,MO,63353-2559,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,0,12/31/2021 12:00:00 AM
PROSCRIPT AMERICA PHARMACY,1801 BINZ STREET,310,HOUSTON,HARRIS,TX,77004,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
DRISCOLL HEALTH SYSTEM,3533 S. Alameda Street,,Corpus Christi,NUECES,TX,78411,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,48,,
TRINITY MEDICAL CENTER WEST,4000 JOHNSON ROAD,ATTN PHARMACY,STEUBENVILLE,JEFFERSON,OH,43952,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,40,,
BROOKSHIRES PHARMACY 68 MCGREGOR,1250 W MCGREGOR DR,,MCGREGOR,MCLENNAN,TX,76657,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
Bassett Medical Center OP Pharmacy,One Atwell Road,Outpatient Pharmacy,COOPERSTOWN,OTSEGO,NY,13326,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
Bassett Medical Center OP Pharmacy,One Atwell Road,Outpatient Pharmacy,COOPERSTOWN,OTSEGO,NY,13326,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,80,,
UNIVERSITY MEDICAL CENTER HOSPITAL,1800 W. Charleston Blvd.,,LAS VEGAS,CLARK,NV,89102,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,48,12/30/2021 12:00:00 AM
University of Kansas Hospital,11300 Corporate Ave Suite 180,,Lenexa,JOHNSON,KS,66219,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,56,01/02/2022 12:00:00 AM
COUNTRY HOMES NURSE PRACTITIONERS,9103 N Division,,Spokane,SPOKANE,WA,99218,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,,
SIERRA FAMILY MEDICAL,15301 TYLER FOOTE RD,,NEVADA CITY,NEVADA,CA,95959,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,
"LANDER MEDICAL CLINIC, P.C.",745 Buena Vista Drive,,Lander,FREMONT,WY,82520,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,
ADVENTIST HEALTH WHITE MEMORIAL,1720 E. CESAR E CHAVEZ AVE ATTN,"TUNG NGUYEN, INPATIENT RX, ext 1536",LOS ANGELES,LOS ANGELES,CA,90033,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,14,12/28/2021 12:00:00 AM
Randolph Medical Pharmacy,3541 Randolph Rd Suite 104,,Charlotte,MECKLENBURG,NC,28211,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,
Foothills Pharmacy,80 Shuford Rd,,Columbus,POLK,NC,28722,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,
K and K Pharmacy,187 MILL ST,,LIBERTY,SULLIVAN,NY,12754,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,
PLATTE COUNTY MEMORIAL HOSPITAL,201 14TH ST,,WHEATLAND,PLATTE,WY,82201,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,
ATLANTICARE REG MED CTR - CITY CAMP,1925 PACIFIC AVENUE,,ATLANTIC CITY,ATLANTIC,NJ,08401,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,72,,
BALLAD HLTH JOHNSTON MEM HOSP,16000 JOHNSTON MEMORIAL DR,PHARMACY DEPARTMENT,ABINGDON,WASHINGTON,VA,24211,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
Wanakah Pharmacy,4923 Lake Shore Rd,,HAMBURG,ERIE,NY,14075,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,12,01/02/2022 12:00:00 AM
ST AGNES HOSPITAL,430 East Division Street,,Fond du Lac,FOND DU LAC,WI,54935,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
Kaiser Permanente - Sunnyside ER,10180 SE Sunnyside Rd,,Clackamas,CLACKAMAS,OR,97015,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,96,,
INSPIRA MEDICAL CENTER MULLICA HILL,700 MULLICA HILL RD,,MULLICA HILL,GLOUCESTER,NJ,08062,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/28/2021 12:00:00 AM,72,,
BERTS PHARMACY,1021 W 14th St,,Hastings,ADAMS,NE,68901,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
U OF U REDWOOD,1525 W 2100 S,,SALT LAKE CITY,SALT LAKE,UT,84119,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,20,12/30/2021 12:00:00 AM
DAVILA PHARMACY,1423 GUADALUPE ST,108,SAN ANTONIO,BEXAR,TX,78207,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
Tallulah Pharmacy,409 Tallulah Rd,,Robbinsville,GRAHAM,NC,28771,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
HARBORVIEW MEDICAL CENTER,325 9th AVE,,Seattle,KING,WA,98104,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,160,,
IOWA METHODIST MEDICAL CENTER,1200 PLEASANT ST,ATTENTION PHARMACY,DES MOINES,POLK,IA,50309,0069-1085-30,Paxlovid,12/30/2021 12:00:00 AM,,40,,
Wilcox Memorial Hospital COVID,3-3420 KUHIO HIGHWAY,,Lihue,KAUAI,HI,96766,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,80,0,01/02/2022 12:00:00 AM
ISABELLA CITIZENS FOR HEALTH,2790 HEALTH PKWY,,MOUNT PLEASANT,ISABELLA,MI,48858,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
HENRY FORD HOSPITAL - MAIN CAMP,2799 WEST GRAND BLVD,,DETROIT,WAYNE,MI,48202,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,,
MERCY HOSPITAL - OKC,4300 W. Memorial RD,,Oklahoma City,OKLAHOMA,OK,73120,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/28/2021 12:00:00 AM,144,144,01/02/2022 12:00:00 AM
WHITE PLAINS HOSPITAL,41 EAST POST RD,White Plains Hospital-Pharmacy Dept,WHITE PLAINS,WESTCHESTER,NY,10601,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
VOYAGE HEALTHCARE OSSEO,50 Central Ave,,Osseo,HENNEPIN,MN,55369,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,0,,
HAMPTON APOTHECARY LP,2701 S HAMPTON RD STE 100,,DALLAS,DALLAS,TX,75224,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,,
UCHEALTH UNIVERSITY OF COLO HOSP,12605 E 16TH AVE,In Patient Pharmacy,AURORA,ADAMS,CO,80045,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,168,,
UCHEALTH UNIVERSITY OF COLO HOSP,12605 E 16TH AVE,In Patient Pharmacy,AURORA,ADAMS,CO,80045,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,100,,
MOUNTAIN VIEW HOSPITAL,2250 Coronado St.,,Idaho Falls,BONNEVILLE,ID,83404,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,18,12/31/2021 12:00:00 AM
ST MARYS HOSPITAL (SM) - COVID,700 S Park St,,Madison,DANE,WI,53715,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM
UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVE,B106,CLEVELAND,CUYAHOGA,OH,44106,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,,
UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVE,B106,CLEVELAND,CUYAHOGA,OH,44106,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,200,,
SAINT FRANCIS MEDICAL CENTER - CAPE,211 SAINT FRANCIS DR,,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,63703,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/31/2021 12:00:00 AM
COMMUNITY PHARMACY INC,100 Independent Way,,Brewster,PUTNAM,NY,10509,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,12/29/2021 12:00:00 AM,20,,
MAYO CLINIC PHOENIX,13400 E Shea Blvd,ATTN: PHARMACY SUITE 1-136E,SCOTTSDALE,MARICOPA,AZ,85259,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,120,,
GRANDE RONDE HOSPITAL,900 SUNSET DR,,LA GRANDE,UNION,OR,97850-1387,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
University of Michigan Health Sys,"1500 E MEDICAL CENTER DRIVE, SPC 54",,ANN ARBOR,WASHTENAW,MI,48109,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,12/28/2021 12:00:00 AM,120,,
TIDALHEALTH PENINSULA REGIONAL,100 E. CARROLL ST,PHARMACY DEPARTMENT,SALISBURY,WICOMICO,MD,21801,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,144,144,01/02/2022 12:00:00 AM
TIDALHEALTH PENINSULA REGIONAL,100 E. CARROLL ST,PHARMACY DEPARTMENT,SALISBURY,WICOMICO,MD,21801,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/22/2021 12:00:00 AM,144,144,01/02/2022 12:00:00 AM
BRISTOL HOSPITAL,41 BREWSTER RD,,BRISTOL,HARTFORD,CT,06010-5161,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,24,12/31/2021 12:00:00 AM
CENTRAL MAINE MEDICAL CENTER,60 HIGH STREET,INPT PHARMACY SECOND FLOOR,LEWISTON,ANDROSCOGGIN,ME,04240,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,24,01/02/2022 12:00:00 AM
ESSENTIA HEALTH- ST JOSEPHS MED CTR,523 NORTH 3RD ST,,BRAINERD,CROW WING,MN,56401,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,12/30/2021 12:00:00 AM
Alaska Native Medical Center,4315 Diplomacy Dr.,Inpatient Pharmacy Ashley Schaber,Anchorage,ANCHORAGE,AK,99508,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,,
HN5000 - UPHS - PENN PRESBY HOSP,51 N 39th Street,,Philadelphia,PHILADELPHIA,PA,19104,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,240,,
HN5000 - UPHS - PENN PRESBY HOSP,51 N 39th Street,,Philadelphia,PHILADELPHIA,PA,19104,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,240,,
COMMUNITY MEMORIAL HOSPITAL,150 Broad Street,,Hamilton,MADISON,NY,13346,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,24,24,12/31/2021 12:00:00 AM
TEXAS ONCOLOGY BROWNSVILLE,Texas Oncology Brownsville,2150 N Expwy 83,Brownsville,CAMERON,TX,78521,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
UPMC WESTERN MARYLAND (WMRMC),12500 Willowbrook Road,,Cumberland,ALLEGANY,MD,21502,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,12/22/2021 12:00:00 AM,120,72,12/28/2021 12:00:00 AM
CENTRACARE PHARMACY AT ST CLOUD HOS,1406 6th Ave N,,St. Cloud,STEARNS,MN,56303,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,60,,
MEMORIAL HOSPITAL FOR CANCER AND AL,1275 YORK AVENUE,ATTN PHARMACY ABO5 Priti Patel,NEW YORK,NEW YORK,NY,10065,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,12/28/2021 12:00:00 AM,288,144,01/01/2022 12:00:00 AM
St. Elizabeth Medical Center,2209 Genesee Street,,Utica,ONEIDA,NY,13501,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,,
BURLESON ST JOSEPH HEALTH CENTER,1101 Woodson Drive,,Caldwell,BURLESON,TX,77836,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
CHI ST JOSEPH HEALTH COLLEGE STATIO,1604 Rock Prairie RD,,College Station,BRAZOS,TX,77845,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
NORTH MEMORIAL HEALTH PHARMACY SPEC,3435 W. Broadway Avenue,,Robbinsdale,HENNEPIN,MN,55422,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/30/2021 12:00:00 AM,40,,
NORTH MEMORIAL PHARMACY - MAPLE GRO,9825 Hospital Drive,Suite #100,Maple Grove,HENNEPIN,MN,55369,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM,,0,,
ST JOSEPH HOSPITAL,172 KINSLEY ST,PHARMACY,NASHUA,HILLSBOROUGH,NH,03060,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/27/2021 12:00:00 AM,20,,
AURORA WEST ALLIS MEMORIAL HOSPITAL,8901 W LINCOLN AVE,,WEST ALLIS,MILWAUKEE,WI,53227,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM,12/28/2021 12:00:00 AM,24,24,12/29/2021 12:00:00 AM
MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT STREET,MAIN CAMPUS PHARMACY,BOSTON,SUFFOLK,MA,02114,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,12/29/2021 12:00:00 AM,120,0,12/21/2021 12:00:00 AM
CAROLINA FAMILY HEALTHCARE,11220 ELM LANE,SUITE 102,CHARLOTTE,MECKLENBURG,NC,28277,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,
BAPTIST HEALTH PADUCAH,2501 KY Ave,Pharmacy Dpt,Paducah,MCCRACKEN,KY,42003,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,,
SOUTHWEST GENERAL HEALTH CENTER,18697 Bagley Rd,Inpatient Pharmacy,Middleburg Heights,CUYAHOGA,OH,44130,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
Valley Medical Pharmacy,630 Main St,,Brawley,IMPERIAL,CA,92227,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,20,,
MID-VALLEY COMPREHENSIVE HEALTH CEN,7555 Van Nuys Blvd #1071,,Van Nuys,LOS ANGELES,CA,91405,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,180,,
Fruth Pharmacy - Mineral Wells #17,1506 Elizabeth Pike,,Mineral Wells,WOOD,WV,26150,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Wahiawa General Hospital COVID,"128 Lehua St., wahiawa general hosp",128 Lehua st,wahiawa,HONOLULU,HI,96786,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,12/27/2021 12:00:00 AM
SCMC Van Nuys,14550 Haynes st,3rd Floor,Van Nuys,LOS ANGELES,CA,91411,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,180,,
R-eXellence Program - Man SWVHS,600 E McDonald Ave.,,Man,LOGAN,WV,25635,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,
PORT HEALTH PHARMACY GREENVILLE,2602 COURTIER DRIVE,,Greenville,PITT,NC,27834,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,
TEXAS ONCOLOGY METHODIST CHARLTON,3555 West Wheatland Dr,,Dallas,DALLAS,TX,75237,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,
RUTLAND PHARMACY,75 Allen Street,,Rutland,RUTLAND,VT,05701,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,80,,
DESERT OASIS HEALTHCARE MEDICAL GRO,275 N EL CIELO RD,Suite C322,PALM SPRINGS,RIVERSIDE,CA,92262,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,0,12/29/2021 12:00:00 AM
Fredericksburg City Pharmacy,2567 cowan blvd,,fredericksburg,FREDERICKSBURG CITY,VA,22401,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
LOWELL CHC-161 JACKSON,161 JACKSON ST,3RD FLOOR - ADULT MEDICINE,LOWELL,MIDDLESEX,MA,01852,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,20,,
UCSF BENIOFF CHILDRENS HOSPITAL OA,747 52nd Street,,Oakland,ALAMEDA,CA,94609,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,24,01/02/2022 12:00:00 AM
St. Patricks Hospital,500 W Broadway St,(Inpatient Pharmacy),Missoula,MISSOULA,MT,59802,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/22/2021 12:00:00 AM,24,24,12/27/2021 12:00:00 AM
HUNTINGTON HOSPITAL,100 W. CALIFORNIA BLVD.,,PASADENA,LOS ANGELES,CA,91105,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,12/21/2021 12:00:00 AM,24,,
Walgreens Store #02762,500 CARR 1,,CAGUAS,Caguas,PR,00727,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,12/25/2021 12:00:00 AM,20,,
Walgreens Store #02686,1515 LOCKWOOD DR,,HOUSTON,HARRIS,TX,77020,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,200,,
Walgreens Store #11281,1607 N AIRLINE HWY,,GONZALES,ASCENSION,LA,70737,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,
Walgreens Store #06425,900 N RANCHO DR,,LAS VEGAS,CLARK,NV,89106,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,,
Walgreens Store #10415,188 N MAIN ST,,TOOELE,TOOELE,UT,84074,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Walgreens Store #06435,1831 N LEE TREVINO DR,,EL PASO,EL PASO,TX,79936,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Walgreens Store #06021,1620 N 59TH AVE,,PHOENIX,MARICOPA,AZ,85035,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,,
Walgreens Store #13679,1717 VETERANS MEMORIAL BLVD,,METAIRIE,JEFFERSON,LA,70005,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,
Walgreens Store #16059,44001 STERLING HWY,,SOLDOTNA,KENAI PENINSULA,AK,99669,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,12/30/2021 12:00:00 AM,20,,
Walgreens Store #12029,27495 RANCH ROAD 12,,DRIPPING SPRINGS,HAYS,TX,78620,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,220,,
Walgreens Store #02920,1021 BEGLIS PKWY,,SULPHUR,CALCASIEU,LA,70663,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,
Walgreens Store #09343,897 CHESTNUT RIDGE RD,,MORGANTOWN,MONONGALIA,WV,26505,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,100,,
