Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date
CHILDRENS HOSPITAL COLORADO,13123 E 16th Ave,In Patient Pharmacy,Aurora,ADAMS,CO,80045,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
PRESBYTERIAN ST LUKES MED CENTER,1719 E 19TH AVE,PHARMACY,DENVER,DENVER,CO,80218,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
HARTFORD HOSPITAL/MAIN HOSPITAL,75 Jefferson St,,Hartford,HARTFORD,CT,06115,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
MARTIN LUTHER KING JR. COMMUNITY HO,1680 E 120TH ST,,LOS ANGELES,LOS ANGELES,CA,90059,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
MARTIN LUTHER KING JR. COMMUNITY HO,1680 E 120TH ST,,LOS ANGELES,LOS ANGELES,CA,90059,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
"Wellstar Health System, Inc",2200 THORNTON RD,SUITE 200,LITHIA SPRINGS,DOUGLAS,GA,30122,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
IUH UH SIMON CANCER CENTER,550 University Blvd.,IUSCC Pharmacy - C2102,INDIANAPOLIS,MARION,IN,46202,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
ST VINCENT HOSPITAL AND HEALTH CARE,2001 WEST 86TH STREET,Pharmacy Department,INDIANAPOLIS,MARION,IN,46260,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
IUH METHODIST HOSPITAL,1701 N. SENATE BLVD.,Room BG52,INDIANAPOLIS,MARION,IN,46202,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Margaret Mary Community Hospital,321 MITCHELL AVE,,BATESVILLE,RIPLEY,IN,47006,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
MERCYONE SIOUXLAND MEDICAL CENTER,801 5TH ST,PHARMACY DEPARTMENT,SIOUX CITY,WOODBURY,IA,51101,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Adventist Health Castle,640 ULUKAHIKI STREET,INPATIENT PHARMACY,KAILUA,HONOLULU,HI,96734,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
SHEPHERD CENTER,2020 PEACHTREE RD NW,Inpatient Pharmacy,ATLANTA,FULTON,GA,30309,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
HEALTHCARE FOR THE HOMELESS,421 FALLSWAY,,BALTIMORE,BALTIMORE CITY,MD,21202,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
RESEARCH MEDICAL CENTER,2316 E Meyer Blvd,Attn:  Pharmacy - A Level,Kansas City,JACKSON,MO,64132,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
WILLIAM BEAUMONT HOSPITAL - ROYAL O,3601 W 13 MILE RD,,ROYAL OAK,OAKLAND,MI,48073,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
COVENANT HEALTH CARE (HOSPITAL),1447 N HARRISON ST,,SAGINAW,SAGINAW,MI,48602,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
Northwest Family Physicians,5700 Bottineau Blvd,Suite 220,Crystal,HENNEPIN,MN,55429,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
OLMSTED MEDICAL CENTER - HOSPITAL,1650 4TH ST SE,OLMSTED HOSPITAL PHARMACY,ROCHESTER,OLMSTED,MN,55904,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
CATHOLIC MEDICAL CENTER PHARMACY,100 MCGREGOR ST,Pharmacy Department,MANCHESTER,HILLSBOROUGH,NH,03102-3730,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
LITTLETON REGIONAL HOSPITAL,600 SAINT JOHNSBURY RD,,LITTLETON,GRAFTON,NH,03561-3442,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
BIG HORN HOSPITAL,17 NORTH MILES AVE,,HARDIN,BIG HORN,MT,59034,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
BILLINGS CLINIC HOSPITAL,2800 10th Ave N,,Billings,YELLOWSTONE,MT,59101,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
BOZEMAN HEALTH DEAC HOSPITAL,915 HIGHLAND BLVD,ATTN INPATIENT PHARMACY,BOZEMAN,GALLATIN,MT,59715-0000,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
Frontier Family Pharmacy,540 S. 8th Ave,,Broken Bow,CUSTER,NE,68822,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
ST JOSEPH HOSPITAL,172 KINSLEY ST,PHARMACY,NASHUA,HILLSBOROUGH,NH,03060,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
N.D. DEPT OF HEALTH,1509 GRUMMAN LANE,,BISMARCK,BURLEIGH,ND,58504,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
PHARMERICA CHARLOTTE,4600 LEBANON RD UNIT F,,MINT HILL,MECKLENBURG,NC,28227,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM
MISSOURI BAPTIST MEDICAL CENTER,3015 N BALLAS RD,Inpatient Pharmacy,SAINT LOUIS,SAINT LOUIS,MO,63131,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
NORTH SHORE UNIV HOSP,225 Community Dr. Suite 140,,Great Neck,NASSAU,NY,11021,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Kinney Drugs #27-Illion,40 1st St,,Ilion,HERKIMER,NY,13357,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
CROUSE HOSPITAL,736 Irving Ave,,Syracuse,ONONDAGA,NY,13210,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
St Joseph Hospital,4295 Hempstead Turnpike,,Bethpage,NASSAU,NY,11714,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Margaretville Hospital - Pharmacy,42084 State Highway #28,,Margaretville,DELAWARE,NY,12455,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM
OLEAN GENERAL HOSPITAL,515 Main St,,Olean,CATTARAUGUS,NY,14760,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Willsboro Pharmacy,3932 Nys Route 22,,Willsboro,ESSEX,NY,12996,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
RENOWN HEALTH,1155 MILL ST.,,RENO,WASHOE,NV,89502,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
St James Hospital,7329 Seneca Rd N,,Hornell,STEUBEN,NY,14843,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
INTEGRICARE RX,10605 Double R Blvd,,Reno,WASHOE,NV,89521,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
OSWEGO HOSPITAL,110 West 6th St,Pharmacy 4th floor,OSWEGO,OSWEGO,NY,13126-2598,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM
BON SECOURS COMMUNITY HOSP,160 E MAIN ST,,PORT JERVIS,ORANGE,NY,12771,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Tile Pharmacy,1031 Cleveland Drive,,CHEEKTOWAGA,ERIE,NY,14225,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
NM DEPT OF HEALTH PHARMACY,NMDOH PHD PHARMACY,"1301 Siler Rd, Bldg A",Santa Fe,SANTA FE,NM,87507,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
OU MEDICAL CENTER,700 NE 13TH ST,Pharmacy 1st Floor,OKLAHOMA CITY,OKLAHOMA,OK,73104,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
TRINITY HOSPITAL TWIN CITY,819 N FIRST ST,,DENNISON,TUSCARAWAS,OH,44621,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
PRISMA HEALTH - MIDLANDS,5 RICHLAND MEDICAL PARK DR,PHARMACY DEPT,COLUMBIA,RICHLAND,SC,29203-6863,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
MONUMENT HEALTH RCH PHARMACY,353 FAIRMONT BLVD,,RAPID CITY,PENNINGTON,SD,57701-0000,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
VANDERBILT UNIVERSITY ADULT HOSPITA,"1211 MEDICAL CENTER DR, VUH B127",Pharmacy,NASHVILLE,DAVIDSON,TN,37232,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
HN2040 - A EINSTEIN MED CTR - INPAT,5501 OLD YORK RD,LEVY- 1ST FL,PHILADELPHIA,PHILADELPHIA,PA,19141,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
MCLEOD REGIONAL MED CNTR - CHEVES,555 E CHEVES ST,,FLORENCE,FLORENCE,SC,29506-2617,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
TOWER HEALTH-READING HOSPITAL,420 SOUTH 5TH AVE,,READING,BERKS,PA,19611,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
BROOKSHIRES PHARMACY 109 PILOT POIN,750 S HIGHWAY 377,,PILOT POINT,DENTON,TX,76258,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM
CTR FOR CANCER AND BLOOD DISORDERS,800 W MAGNOLIA AVE,SUITE 230,FORT WORTH,TARRANT,TX,76104,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
HCA MEDICAL CITY DALLAS,7777 FOREST LANE,Building A - INPATIENT PHARMACY,DALLAS,DALLAS,TX,75230,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
UHSSA UNIVERSITY HOSPITAL,4502 MEDICAL DR,,SAN ANTONIO,BEXAR,TX,78229,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
BAYLOR SCOTT AND WHITE TEMPLE,2401 S 31ST STREET,HOSPITAL CAMPUS,TEMPLE,BELL,TX,76508,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
BROOKSHIRES PHARMACY 73 MONTGOMERY,21005 EVA ST,,MONTGOMERY,MONTGOMERY,TX,77356,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM
BAYLOR UNIVERSITY MED CTR DALLAS,3500 Gaston Ave,,Dallas,DALLAS,TX,75246,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
FROEDTERT MEMORIAL HOSP - COVID,9200 W WISCONSIN AVENUE,,MILWAUKEE,MILWAUKEE,WI,53226,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD.,INPATIENT PHARMACY-ED BASEMENT,FALLS CHURCH,FAIRFAX,VA,22042,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
INOVA FAIRFAX HOSPITAL,3300 GALLOWS RD.,INPATIENT PHARMACY-ED BASEMENT,FALLS CHURCH,FAIRFAX,VA,22042,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM
MULTICARE MED CTR ED PHARM.,315 MARTIN LUTHER KING JR WAY,,Tacoma,PIERCE,WA,98405,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
LAKE WASHINGTON INTERNAL MEDICINE,8015 SE 28th St STE 310,,Mercer Island,KING,WA,98040-2910,0310-7442-02,Evusheld,12/23/2021 12:00:00 AM
PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,,OLYMPIA,THURSTON,WA,98506,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
UW MEDICAL CENTER,1550 N 115TH ST.,B-210,SEATTLE,KING,WA,98133,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
ROSES PHARMACY,4704 4TH ST,,MARRERO,JEFFERSON,LA,70072,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
LUMINIS HEALTH ANNE ARUNDEL MEDICAL,2001 Medical Parkway,3rd Floor Pharmacy,Annapolis,ANNE ARUNDEL,MD,21401,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
SPARROW HOSPITAL,1215 E MICHIGAN AVENUE,,LANSING,INGHAM,MI,48912,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
Claxton-Hepburn Medical Center,214 King Street,,Ogdensburg,SAINT LAWRENCE,NY,13669,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
PORTER ADVENTIST HOSPITAL,2525 S Downing St,Porter Pharmacy,Denver,DENVER,CO,80210,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
501 Pharmacy,98 Chapelton CT STE300,,Chapel Hill,CHATHAM,NC,27312,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
ATRIUM HEALTH PHARMACY KENILWORTH,1225 HARDING PLACE SUITE 1400,,Charlotte,MECKLENBURG,NC,28204,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
"A-1 PHARMACY METAIRIE, LLC",3501 SEVERN AVE STE 3A,,METAIRIE,JEFFERSON,LA,70002,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
RIVERVIEW HLTH,323 S Minnesota St,,Crookston,POLK,MN,56716,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
McNeills Long Term Care Pharmacy 1,712 Tram Road,,Whiteville,COLUMBUS,NC,28472,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM
WakeMed Raleigh Campus,3000 newbern ave,,raleigh,WAKE,NC,27610,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
VOYAGE HEALTHCARE OSSEO,50 Central Ave,,Osseo,HENNEPIN,MN,55369,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
East Jordan Family Health Center,601 Bridge Street,,East Jordan,CHARLEVOIX,MI,49727,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM
BLANDING FAMILY PHARMACY,910 South 300 West,,Blanding,SAN JUAN,UT,84511,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Scott Memorial Health,1451 N Gardner,,Scottsburg,SCOTT,IN,47170,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Wanakah Pharmacy,4923 Lake Shore Rd,,HAMBURG,ERIE,NY,14075,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
MONTEFIORE NEW ROCHELLE HOSPITAL,16 GUION PLACE,,NEW ROCHELLE,WESTCHESTER,NY,10801,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Clinic Pharmacy,1234 David Dr,suite B,Morgan City,SAINT MARY,LA,70380,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
MCHS LA CROSSE HOSP FRANCISCAN HC,700 WEST AVENUE SO,,LA CROSSE,LA CROSSE,WI,54601,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
AUGUSTA HEALTH,78 MEDICAL CENTER DRIVE,,FISHERSVILLE,AUGUSTA,VA,22939,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM
USave Pharmacy McCook,902 N Hwy 83,,McCook,RED WILLOW,NE,69001,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
ST ELIZABETH HOSP AFFNITY MED COVID,1506 S ONEIDA ST,,Appleton,OUTAGAMIE,WI,54915,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
CABELL HUNTINGTON HOSPITAL INC,1340 HAL GREER BLVD,,HUNTINGTON,CABELL,WV,25701,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
Cheyenne Regional Medical Center,214 East 23rd Street,Attn: Pharmacy,Cheyenne,LARAMIE,WY,82001,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Casper Natrona County Health Depart,475 S Spruce St,,Casper,NATRONA,WY,82601,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM
Pharmerica Reno,4690 Longley Lane,#204,Reno,WASHOE,NV,89502,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
MONROE CLINIC HOSPITAL,515 22nd  Ave,,Monroe,GREEN,WI,53574,0310-7442-02,Evusheld,12/21/2021 12:00:00 AM
BAPTIST HEALTH LEXINGTON,1740 Nicholasville Rd,,Lexington,FAYETTE,KY,40503,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
JOE ARRINGTON CANCER CENTER,4101 22nd Plac,,Lubbock,LUBBOCK,TX,79410,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Baptist Health Floyd,1850 State Street,,New Albany,FLOYD,IN,47150,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Moose Professional Pharmacy,270 Copperfield Blvd,,Concord,CABARRUS,NC,28025,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM
Moose Drug Company,8374 W. Franklin St,,Mt. Pleasant,CABARRUS,NC,28124,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Beekman pharmacy,2540 Route 55,,Poughquag,,NY,12570,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
UNC Lenoir Health Care,100 Airport Road,,Kinston,LENOIR,NC,28501,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM
Rock Hill Pharmacy,253 Rock Hill Drive,,Rock Hill,,NY,12775,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Rock Hill Pharmacy,253 Rock Hill Drive,,Rock Hill,,NY,12775,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
SANFORD WORTHINGTON REGIONAL HOSP,1018  Sixth Avenue,,Worthington,NOBLES,MN,56187,0006-5055-06,Molnupiravir,12/23/2021 12:00:00 AM
Walgreens Store #11234,10671 SUDLEY MANOR DR,,MANASSAS,MANASSAS CITY,VA,20109,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Walgreens Store #12034,300 N BRADFORD AVE,,WEST CHESTER,CHESTER,PA,19380,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Walgreens Store #18124,9501 STAPLES MILL RD,,RICHMOND,HENRICO,VA,23228,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Walgreens Store #17128,25096 LANKFORD HIGHWAY,,ONLEY,ACCOMACK,VA,23418,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM
Walmart Pharmacy #297,23561 HIGHWAY 59,,PORTER,MONTGOMERY,TX,77365,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #4674,1030 N UNIVERSITY DR,,NACOGDOCHES,NACOGDOCHES,TX,75961,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #807,6401 NE LOOP 820,,NORTH RICHLAND HILLS,TARRANT,TX,76180,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #395,2410 E Expressway 83,,Mission,HIDALGO,TX,78572,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5210,2050 N Highway 78,,Wylie,DALLAS,TX,75098,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #414,5131 Greenbriar Rd,,Wichita Falls,WICHITA,TX,76302,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #161,180 Veterans Dr N,,Huntingdon,CARROLL,TN,38344,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
KROGER PHARMACY 03500527,200 W CAMP WISDOM RD,,DUNCANVILLE,DALLAS,TX,75116,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #964,9441 Alameda Ave,,El Paso,EL PASO,TX,79907,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #2201,7101 Gateway Blvd W,,El Paso,EL PASO,TX,79925,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #2201,7101 Gateway Blvd W,,El Paso,EL PASO,TX,79925,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3198,4025 OLD DENTON RD,,CARROLLTON,DENTON,TX,75007,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3661,1551 N Zaragoza Rd,,El Paso,EL PASO,TX,79936,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1118,12300 Lake June Rd,,Balch Springs,DALLAS,TX,75180,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #2133,5017 W Highway 290,,Austin,TRAVIS,TX,78735,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1185,1030 NORWOOD PARK BLVD,,AUSTIN,TRAVIS,TX,78753,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5416,915 E Randol Mill Rd,,Arlington,TARRANT,TX,76011,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #458,2501 W WHEELER AVE,,ARANSAS PASS,SAN PATRICIO,TX,78336,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #822,3700 E INTERSTATE 40,,AMARILLO,POTTER,TX,79103,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #4464,2711 SW 58TH AVE,,AMARILLO,RANDALL,TX,79118,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #516,1200 W Main St,,Gun Barrel City,HENDERSON,TX,75156,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5021,2275 Gus Thomasson Rd,,Dallas,DALLAS,TX,75228,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #4193,1900 East SE Loop 323,,Tyler,SMITH,TX,75701,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #482,301 N Columbia Dr,,West Columbia,BRAZORIA,TX,77486,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1159,432 S Broad St,,New Tazewell,CLAIBORNE,TN,37825,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
KROGER PHARMACY 03500495,515 S MACARTHUR BLVD,,IRVING,DALLAS,TX,75060,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Walmart Pharmacy #673,3050 Wilma Rudolph Blvd,,Clarksville,MONTGOMERY,TN,37040,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5288,220 N Highway 175,,Seagoville,DALLAS,TX,75159,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #404,1015 HIGHWAY 80,,SAN MARCOS,HAYS,TX,78666,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #601,5501 SHERWOOD WAY,,SAN ANGELO,TOM GREEN,TX,76904,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3432,951 W Belt Line Rd,,Desoto,DALLAS,TX,75115,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #2976,915 N Town East Blvd,,Mesquite,DALLAS,TX,75150,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #400,1407 N Loop 336 W,,Conroe,MONTGOMERY,TX,77304,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #7347,720 W Pipeline Rd,,Hurst,TARRANT,TX,76053,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1837,9451 FM 1960 Bypass Rd W,,Humble,HARRIS,TX,77338,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5071,6301 NW QUANNAH PARKER TRL,,LAWTON,COMANCHE,OK,73505,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #5702,9809 University Avenue,,Lubbock,LUBBOCK,TX,79423,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #5702,9809 University Avenue,,Lubbock,LUBBOCK,TX,79423,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #945,702 W Loop 289,,Lubbock,LUBBOCK,TX,79416,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #3764,105 Centennial Blvd,,Lindale,SMITH,TX,75771,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #3623,4401 HIGHWAY 83 SOUTH,,LAREDO,WEBB,TX,78046,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #3518,2320 Bob Bullock Loop,,Laredo,WEBB,TX,78043,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #808,121 HIGHWAY 332 W,,LAKE JACKSON,BRAZORIA,TX,77566,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
KROGER PHARMACY 03500543,945 W LAMAR BLVD,,ARLINGTON,TARRANT,TX,76012,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM
Walmart Pharmacy #3959,3120 McKamey Rd,,Knoxville,KNOX,TN,37921,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #3569,12900 NO. I-35 SVC RD SB,,AUSTIN,TRAVIS,TX,78753,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #529,6410 Interstate 45,,La Marque,GALVESTON,TX,77568,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #6286,3404 W Stan Schlueter Loop,,Killeen,BELL,TX,76549,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #3298,255 FM 518 RD,,KEMAH,GALVESTON,TX,77565,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #4194,4101 Houston Highway,,Victoria,VICTORIA,TX,77901,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #897,2610 W Dickinson Blvd,,Fort Stockton,PECOS,TX,79735,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #1958,4534 E US HIGHWAY 83,,RIO GRANDE CITY,STARR,TX,78582,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #546,5330 FM 1640 RD,,RICHMOND,FORT BEND,TX,77469,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #2427,9301 Forest Ln,,Dallas,DALLAS,TX,75243,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #2688,6801 S Broadway Ave,,Tyler,SMITH,TX,75703,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5863,7520 E RENO AVE,,OKLAHOMA CITY,OKLAHOMA,OK,73110,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #6975,1203 S Pine St,,Cabot,LONOKE,AR,72023,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #5312,3851 Airport Fwy,,Fort Worth,TARRANT,TX,76111,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #2262,5054 STATE HIGHWAY 23,,ONEONTA,OTSEGO,NY,13820,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #2120,5396 State Highway 12,,Norwich,CHENANGO,NY,13815,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
Walmart Pharmacy #4410,4780 HICKORY BLVD,,GRANITE FALLS,CALDWELL,NC,28630,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1154,1435 E MAIN ST,,FREDERICKSBURG,GILLESPIE,TX,78624,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM
Walmart Pharmacy #1455,8401 ANDERSON BLVD,,FORT WORTH,TARRANT,TX,76120,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM
