Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Last Order Date,Last Date Delivered,Total Courses,Courses Available,Courses Available Date,Geocoded Address
Novant Medical Center Kernersville,1750 Kernersville Medical Pkwy,,Kernersville,FORSYTH,NC,27284,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,24,0,01/06/2022 12:00:00 AM,POINT (-80.044363 36.092836)
Walgreens Store #15206,2610 E ROUTE 66,,FLAGSTAFF,COCONINO,AZ,86004,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,140,0,01/06/2022 12:00:00 AM,POINT (-111.611584 35.20716)
Walmart Pharmacy #5175,589 W Main St,,Cookeville,PUTNAM,TN,38506,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-85.458311 36.183598)
CVS Store #00337,8 KOCHER DR.,CVS Pharmacy,BENNINGTON,BENNINGTON,VT,5201,0069-1085-30,Paxlovid,01/05/2022 12:00:00 AM,,20,,,POINT (-73.201277 42.894395)
CVS Store #03975,1002 SPRING ST.,CVS Pharmacy,JEFFERSONVILLE,CLARK,IN,47130,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-85.74642 38.279682)
CHRISTUS MOTHER FRANCES HOSP TYLER,800 E DAWSON,PHARMACY,TYLER,SMITH,TX,75701,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,192,,,POINT (-95.291198 32.341703)
Walmart Pharmacy #4691,8035 Vaughn Rd,,Montgomery,MONTGOMERY,AL,36116,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-86.175083 32.338739)
MERCY HOSPITAL ST LOUIS,615 S New Ballas Rd,,ST LOUIS,SAINT LOUIS,MO,63141,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,120,,,POINT (-90.443481 38.64475)
Walgreens Store #07450,4875 S FORT APACHE RD,,LAS VEGAS,CLARK,NV,89147,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,0,01/06/2022 12:00:00 AM,POINT (-115.297356 36.10052)
Lake Childrens Pharmacy,8300 Constantin Blvd (1st Floor),,Baton Rouge,EAST BATON ROUGE,LA,70809,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-91.099767 30.402043)
CVS Store #08893,602 N. EL CAMINO REAL,CVS Pharmacy,SAN CLEMENTE,ORANGE,CA,92672,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,80,01/06/2022 12:00:00 AM,POINT (-117.617574 33.430111)
Walgreens Store #09526,3100 HIGHWAY 28 E,,PINEVILLE,RAPIDES,LA,71360,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-92.398464 31.332904)
BETHESDA NORTH HOSPITAL,10500 MONTGOMERY ROAD,ATTN PHARMACY -KELLY FROST,CINCINNATI,HAMILTON,OH,45242,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,500,,,POINT (-84.343886 39.252501)
St. Dominic-Jackson Memorial Hospit,969 Lakeland Dr,,Jackson,HINDS,MS,39216,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-90.165103 32.333691)
IUH UH SIMON CANCER CENTER,550 University Blvd.,IUSCC Pharmacy - C2102,INDIANAPOLIS,MARION,IN,46202,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-86.175493 39.775123)
Walgreens Store #15932,901 BITTERS RD,,SAN ANTONIO,BEXAR,TX,78216,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,60,0,01/06/2022 12:00:00 AM,POINT (-98.479896 29.562983)
TOM THUMB PHARMACY,315 S HAMPTON RD,,Dallas,DALLAS,TX,75208,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,,,POINT (-96.856891 32.742635)
Rite Aid 06103,310 WEST LAKE STREET,,MOUNT SHASTA,SISKIYOU,CA,96067-2119,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,19,01/06/2022 12:00:00 AM,POINT (-122.316005 41.311472)
MIDTOWN PHARMACY 4,2741 W LAYTON AVE STE 105,,MILWAUKEE,MILWAUKEE,WI,53221,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,0,01/05/2022 12:00:00 AM,POINT (-87.950078 42.95934)
Bassett Medical Center OP Pharmacy,One Atwell Road,Outpatient Pharmacy,COOPERSTOWN,OTSEGO,NY,13326,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,80,01/03/2022 12:00:00 AM,
CVS Store #02961,2 E. JERICHO TPKE,CVS Pharmacy,HUNTINGTON STATION,SUFFOLK,NY,11746,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,280,270,01/06/2022 12:00:00 AM,POINT (-73.408624 40.82834)
SJWCFC S Mark Taper Fdn CD + Env HC,808 W 58th St,,Los Angeles,LOS ANGELES,CA,90037,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,80,0,01/04/2022 12:00:00 AM,POINT (-118.286923 33.98971)
Walmart Pharmacy #4318,145 Kelley Blvd,,Millbrook,ELMORE,AL,36054,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-86.45 32.4646)
KROGER PHARMACY 03500495,515 S MACARTHUR BLVD,,IRVING,DALLAS,TX,75060,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,,,POINT (-96.960053 32.809309)
Kinney Drugs Inc.  #20,7395 Utica Blvd,,Lowville,LEWIS,NY,13367,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,0,01/03/2022 12:00:00 AM,POINT (-75.484364 43.778144)
Walmart Pharmacy #963,1836 S MAIN ST,,WEATHERFORD,PARKER,TX,76086,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-97.792913 32.733104)
CU Infusion,10210 Hickorywood Hill Ave,Suite 200,Huntersville,MECKLENBURG,NC,28078,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,24,,,POINT (-80.860189 35.410961)
Rays Apothecary Pharmacy,78 A Versailles Blvd,,Alexandria,RAPIDES,LA,71303,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,0,01/04/2022 12:00:00 AM,POINT (-92.504915 31.289929)
Snyder Pharmacy 208,7293 M-123,,Newberry,LUCE,MI,49868,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-85.509705 46.334315)
Walmart Pharmacy #1042,488 Highway 71 W,,Bastrop,BASTROP,TX,78602,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-97.346285 30.111242)
Hy-Vee Pharmacy (1071),1200 S. 16th Street,,Clarinda,PAGE,IA,51632,0006-5055-06,Molnupiravir,01/05/2022 12:00:00 AM,,100,,,POINT (-95.037849 40.726808)
Walmart Pharmacy #5810,7075 W Wheatland Rd,,Dallas,DALLAS,TX,75249,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-96.944994 32.647214)
HLTHFIRST FAM CARE CTR INC,387 Quarry St.,Suite 100,Fall River,BRISTOL,MA,2723,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,,,POINT (-71.139627 41.693477)
Olathe Health Cancer Center,15123 S OMC Parkway,,Olathe,JOHNSON,KS,66061,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,0,12/29/2021 12:00:00 AM,
Walmart Pharmacy #6172,2300 Metropolitan Ave,,Kansas City,WYANDOTTE,KS,66106,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,,,POINT (-94.655459 39.072878)
Klamath Health Partnership,2074 South 6th St,,Klamath Falls,KLAMATH,OR,97601,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,60,,,POINT (-121.76583 42.215743)
PRISMA HEALTH PHARMACY SERVICES CEN,Prisma Health Pharmacy Services Cen,1071 Holland Dr.,Simpsonville,GREENVILLE,SC,29681,0310-7442-02,Evusheld,12/31/2021 12:00:00 AM,,288,144,12/31/2021 12:00:00 AM,
BARTZ ALTADONNA CHC - LANCASTER GIN,43322 GINGHAM AVE,Suite 105,LANCASTER,LOS ANGELES,CA,93535,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,,60,120,01/04/2022 12:00:00 AM,POINT (-118.122292 34.670125)
PICO CARE PHARMACY,6650 ROSEMEAD BLVD,,PICO RIVERA,LOS ANGELES,CA,90660,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,,20,20,12/30/2021 12:00:00 AM,POINT (-118.095711 33.984829)
CREDENA HEALTH PHARMACY EVERETT,1321 Colby Ave,"1st Floor, C Wing",Everett,SNOHOMISH,WA,98201,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-122.207992 47.999589)
NOBLE HEALTH - AUDRAIN COMM HOSP,620 E MONROE ST,,MEXICO,AUDRAIN,MO,65265-2919,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,20,01/03/2022 12:00:00 AM,POINT (-91.877238 39.172921)
MERCYONE WATERLOO MEDICAL CENTER,3421 WEST 9TH STREET,ATTN:  6th Floor PHARMACY,WATERLOO,BLACK HAWK,IA,50702,0310-7442-02,Evusheld,12/20/2021 12:00:00 AM,,48,,,
FRISBIE MEMORIAL HOSPITAL PHARMACY,11 Whitehall Rd,,ROCHESTER,STRAFFORD,NH,3867,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,24,,,POINT (-70.961195 43.298189)
Walgreens Store #02762,500 CARR 1,,CAGUAS,Caguas,PR,727,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,16,01/06/2022 12:00:00 AM,
HARBORVIEW MEDICAL CENTER,325 9th AVE,,Seattle,KING,WA,98104,0310-7442-02,Evusheld,01/06/2022 12:00:00 AM,,240,96,01/06/2022 12:00:00 AM,POINT (-122.323372 47.604084)
St. Francis Hospital - Roslyn,100 Port Washington Blvd,,Roslyn,NASSAU,NY,11576,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,14,01/06/2022 12:00:00 AM,POINT (-73.672669 40.804505)
SAFEWAY PHARMACY,110 E 3RD ST,,Port Angeles,CLALLAM,WA,98362,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-123.434287 48.116943)
SAFEWAY PHARMACY,221 W HERON ST,,Aberdeen,GRAYS HARBOR,WA,98520,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-123.820083 46.971874)
K-VA-T Food Stores Inc.,1400 Bob White Blvd,Food City Pharmacy #859,PULASKI,PULASKI,VA,24301,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-80.750406 37.05293)
ST LUKES HOSPITAL,915 EAST 1ST STREET,ATTN: ST. LUKES PHARMACY BUYERS,DULUTH,SAINT LOUIS,MN,55805,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,
KITSAP GENERAL SURGERY,"9927 Mickelberry Rd, Suite 121",,Silverdale,KITSAP,WA,98383,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,24,,,POINT (-122.682299 47.652149)
Walmart Pharmacy #462,400 Highway 35 Byp S,,Alvin,BRAZORIA,TX,77511,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.22813 29.420592)
CATHOLIC MEDICAL CENTER PHARMACY,100 MCGREGOR ST,Pharmacy Department,MANCHESTER,HILLSBOROUGH,NH,03102-3730,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,10,01/04/2022 12:00:00 AM,POINT (-71.473849 42.991071)
Bassett Cobleskill Hosp,178 Grandview Dr,,Cobleskill,SCHOHARIE,NY,12043,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,48,48,01/03/2022 12:00:00 AM,POINT (-74.483008 42.686257)
PORTSMOUTH REGIONAL HOSPITAL,333 BORTHWICK AVE,PHARMACY,PORTSMOUTH,ROCKINGHAM,NH,03801-7128,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,0,12/23/2021 12:00:00 AM,POINT (-70.788052 43.063988)
Walmart Pharmacy #675,1601 W REELFOOT AVE,,UNION CITY,OBION,TN,38261,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,120,,,POINT (-89.077911 36.412586)
CHRISTUS GOOD SHEPHERD LONGVIEW,700 E MARSHALL AVE,,LONGVIEW,GREGG,TX,75601,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,48,48,01/06/2022 12:00:00 AM,POINT (-94.731208 32.501554)
Walgreens Store #01257,103 COMMONWEALTH BLVD W,,MARTINSVILLE,MARTINSVILLE CITY,VA,24112,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,0,01/06/2022 12:00:00 AM,POINT (-79.874768 36.695521)
HCA HOUSTON HEALTHCARE N CYPRESS,21214 NORTHWEST FWY,,CYPRESS,HARRIS,TX,77429,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,96,,,POINT (-95.632527 29.924945)
Rite Aid 06033,680 SOUTH STATE STREET,,UKIAH,MENDOCINO,CA,95482-4913,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,40,40,01/06/2022 12:00:00 AM,POINT (-123.206488 39.143395)
ST. FRANCIS MEDICAL CENTER,309 Jackson Street,,Monroe,OUACHITA,LA,71201,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,,48,,,POINT (-92.11479 32.499732)
KROGER PHARMACY 03500461,5190 HWY 78,,SACHSE,DALLAS,TX,75048,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-96.604758 32.970188)
BROOKSHIRES PHARMACY 1,301 S CHESTNUT ST,,LUFKIN,ANGELINA,TX,75901,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-94.718211 31.333255)
K-VA-T FOOD STORES INC.,100 BONHAM RD,,BRISTOL,BRISTOL,VA,24202,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-82.130969 36.630214)
Walgreens Store #13466,200 BALDWIN ROAD,STE #200,PARSIPPANY,MORRIS,NJ,7054,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,160,0,01/06/2022 12:00:00 AM,POINT (-74.39436 40.865394)
Rite Aid 05783,221 EAST HARVARD BOULEVARD,,SANTA PAULA,VENTURA,CA,93060-3315,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,19,01/06/2022 12:00:00 AM,POINT (-119.069244 34.347153)
BROOKSHIRES PHARMACY 43,403 E HIGHWAY 90,,DAYTON,LIBERTY,TX,77535,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,20,,,POINT (-94.885461 30.047113)
BALLAD HEALTH CANCER CTR AT JC,"1 Professional Park Dr, Ste 21",Pharmacy,Johnson City,WASHINGTON,TN,37604,0310-7442-02,Evusheld,12/17/2021 12:00:00 AM,,48,48,01/04/2022 12:00:00 AM,POINT (-82.386164 36.305074)
Walmart Pharmacy #3213,3040 College Park Dr,,The Woodlands,MONTGOMERY,TX,77384,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-95.460215 30.207306)
ASHE MEMORIAL HOSPITAL INC,200 Hospital Ave,200 Hospital Ave,Jefferson,ASHE,NC,28640,0069-1085-30,Paxlovid,12/26/2021 12:00:00 AM,,20,20,01/06/2022 12:00:00 AM,POINT (-81.459727 36.423027)
PHARMERICA - WESTLAKE 7154,24165 Detroit Rd,,Westlake,CUYAHOGA,OH,44145,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,20,,,POINT (-81.888044 41.471121)
Adams Family Pharmacy,6381 Hamilton Street,,Preston,WEBSTER,GA,31824,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,160,,,POINT (-84.537994 32.065924)
Walmart Pharmacy #2482,857 N DOBSON RD,,MESA,MARICOPA,AZ,85201,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,100,,,POINT (-111.86519 33.43198)
VALLEY MEDICAL CENTER HOSPITAL,400 SOUTH 43RD STREET,,Renton,KING,WA,98055,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,0,01/06/2022 12:00:00 AM,POINT (-122.214182 47.441021)
HARPER UNIVERSITY HOSPITAL,3990 JOHN R ST,ATTN: INPATIENT PHARMACY,DETROIT,WAYNE,MI,48201,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,288,0,12/28/2021 12:00:00 AM,POINT (-83.057892 42.351375)
SENTARA MARTHA JEFFERSON HOSP,500 Martha Jefferson Drive,Attention: INPATIENT PHARMACY,Charlottesville,ALBEMARLE,VA,22911,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-78.441853 38.023969)
Walmart Pharmacy #661,1011 US Highway 72 E,,Athens,LIMESTONE,AL,35611,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-86.960075 34.787016)
Sheridan Memorial Hospital,1401 W. 5th St,,Sheridan,SHERIDAN,WY,82801,0310-7442-02,Evusheld,12/28/2021 12:00:00 AM,,24,,,POINT (-106.975673 44.807428)
Eastern Niagara Hospital,521 East Ave,,Lockport,NIAGARA,NY,14094,0310-7442-02,Evusheld,12/27/2021 12:00:00 AM,,24,,,POINT (-78.670979 43.176418)
Walgreens Store #05479,385 E SILVERADO RANCH BLVD,,LAS VEGAS,CLARK,NV,89183,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,60,0,01/06/2022 12:00:00 AM,POINT (-115.155433 36.013176)
Walmart Pharmacy #229,512 Industrial Park Dr,,Trumann,POINSETT,AR,72472,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-90.551665 35.680723)
HEB Pharmacy 223,1115 E MAIN ST,,ALICE,JIM WELLS,TX,78332-5046,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-98.062795 27.7522)
HEB Pharmacy 237,1100 SOUTH IH35,,GEORGETOWN,WILLIAMSON,TX,78626-5400,0069-1085-30,Paxlovid,12/25/2021 12:00:00 AM,,20,12,01/05/2022 12:00:00 AM,
Rite Aid 04872,5795 PRINCESS ANNE ROAD,,VIRGINIA BEACH,VIRGINIA BEACH CITY,VA,23462-3224,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,19,01/06/2022 12:00:00 AM,POINT (-76.187477 36.841806)
TRINITY MEDICAL CENTER WEST,4000 JOHNSON ROAD,ATTN PHARMACY,STEUBENVILLE,JEFFERSON,OH,43952,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,40,,,POINT (-80.65933 40.368124)
Walmart Pharmacy #3135,717 W Berry St,,Fort Worth,TARRANT,TX,76110,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,20,,,POINT (-97.332327 32.705855)
Meijer Store 044,2474 W Hill Road,,Flint,GENESEE,MI,48507,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,100,99,01/06/2022 12:00:00 AM,POINT (-83.729347 42.943949)
Walgreens Store #05343,6012 KENNEDY BLVD W,,WEST NEW YORK,HUDSON,NJ,7093,0006-5055-06,Molnupiravir,12/27/2021 12:00:00 AM,,160,320,01/06/2022 12:00:00 AM,
FINNANS FAMILY PHARMACY,3044 GAUSE BLVD EAST,,SLIDELL,SAINT TAMMANY,LA,70461,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,,,POINT (-89.721223 30.291065)
OSCO PHARMACY,501 WEST MAIN STREET,,Cut Bank,GLACIER,MT,59427,0069-1085-30,Paxlovid,12/23/2021 12:00:00 AM,,20,,,POINT (-112.338712 48.639565)
Condo Pharmacy,28 Montcalm Ave,,Plattsburgh,CLINTON,NY,12901,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,40,01/02/2022 12:00:00 AM,POINT (-73.460535 44.699954)
Walmart Pharmacy #4623,6111 Jefferson Ave,,Newport News,NEWPORT NEWS CITY,VA,23605,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-76.448681 37.021923)
CVS Store #09583,102 NORTH MAIN STREET,CVS Pharmacy,SANTA ANA,ORANGE,CA,92701,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,80,01/06/2022 12:00:00 AM,POINT (-117.867637 33.746125)
SAFEWAY PHARMACY,630 228th Ave N E,,Sammamish,KING,WA,98074,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.035405 47.615245)
ASHTABULA CO MEDICAL CENTER (ACMC),2420 LAKE AVENUE,Department of Pharmacy,ASHTABULA,ASHTABULA,OH,44004,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,100,0,01/06/2022 12:00:00 AM,POINT (-80.795674 41.880148)
Hoola Lahui Hawaii,4491 Rice Street Suite 105A,,Lihue,KAUAI,HI,96766,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,20,,,POINT (-159.370319 21.975416)
RUSH UNIVERSITY MEDICAL CENTER,1653 W CONGRESS PKWY # ATRIUM,,CHICAGO,COOK,IL,60612-3833,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,80,,,POINT (-87.669039 41.875157)
SAFEWAY PHARMACY,2615 NE 112TH AVE,,Vancouver,CLARK,WA,98684,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.557884 45.641294)
MONTEFIORE MEDICAL CENTER MOSES CAM,111 E 210 Street,,Bronx,BRONX,NY,10467,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,288,,,POINT (-73.879975 40.879777)
"V07 509 Augusta, GA (Downtown)",950 15TH STREET,,AUGUSTA,RICHMOND,GA,30901,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-81.98927 33.47348)
CVS Store #10792,1010 N. PEPPER AVENUE,CVS Pharmacy,COLTON,SAN BERNARDINO,CA,92324,0069-1085-30,Paxlovid,12/27/2021 12:00:00 AM,,20,17,01/06/2022 12:00:00 AM,POINT (-117.352922 34.078234)
McDowells Pharmacy,1004 Main St,,Scotland Neck,HALIFAX,NC,27874,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,,,POINT (-77.422316 36.12892)
BON SECOURS - ST FRANCIS MED CTR,13710 ST. FRANCIS BLVD,,MIDLOTHIAN,CHESTERFIELD,VA,23114,0310-7442-02,Evusheld,12/22/2021 12:00:00 AM,,24,,,POINT (-77.659056 37.466398)
The Plaza Pharmacist at Duke Raleig,3400 Wake Forest Road,,Raleigh,WAKE,NC,27609,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,40,38,01/06/2022 12:00:00 AM,POINT (-78.61952 35.828994)
Walmart Pharmacy #1620,2578 Douglas Ave,,Brewton,ESCAMBIA,AL,36426,0006-5055-06,Molnupiravir,12/30/2021 12:00:00 AM,,40,,,POINT (-87.066423 31.14954)
KROGER PHARMACY 03500495,515 S MACARTHUR BLVD,,IRVING,DALLAS,TX,75060,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-96.960053 32.809309)
Bainbridge Pharmacy,1420 East Evans Street,,Bainbridge,DECATUR,GA,39819,0069-1085-30,Paxlovid,12/29/2021 12:00:00 AM,,60,,,POINT (-84.554051 30.902069)
Walmart Pharmacy #813,401 W Commerce St,,Brownwood,BROWN,TX,76801,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,,POINT (-98.98283 31.728608)
MERCY MEDICAL CENTER - CANTON,1320 MERCY DR NW,,CANTON,STARK,OH,44708,0310-7442-02,Evusheld,01/05/2022 12:00:00 AM,,24,,,POINT (-81.39707 40.812296)
Rite Aid 05794,1809 CECIL AVENUE,,DELANO,KERN,CA,93215-1519,0069-1085-30,Paxlovid,12/28/2021 12:00:00 AM,,20,18,01/06/2022 12:00:00 AM,POINT (-119.231188 35.775915)
Omnicare of New Hampshire,13 Commerce Ave.,,Londonderry,ROCKINGHAM,NH,3053,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,260,,,POINT (-71.434462 42.922748)
Moose Drug Company,8374 W. Franklin St,,Mt. Pleasant,CABARRUS,NC,28124,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-80.435729 35.399112)
Walmart Pharmacy #4194,4101 Houston Highway,,Victoria,VICTORIA,TX,77901,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,40,,,POINT (-96.96119 28.817745)
GUNDERSEN PALMER LUTHERAN HOSPITAL,112 JEFFERSON STREET,,WEST UNION,FAYETTE,IA,52175,0310-7442-02,Evusheld,12/30/2021 12:00:00 AM,,24,,,POINT (-91.809412 42.967681)
ASPIRUS WAUSAU HOSPITAL Pharmacy,333 Pine Ridge BLVD,,Wausau,MARATHON,WI,54401,0006-5055-06,Molnupiravir,01/03/2022 12:00:00 AM,,40,,,POINT (-89.670273 44.965842)
Wayne Drug- Oswego,24 W Bridge St,,Oswego,OSWEGO,NY,13126,0069-1085-30,Paxlovid,12/24/2021 12:00:00 AM,,20,,,POINT (-76.511917 43.456345)
GRIFFIN HOSPITAL,130 DIVISION ST,,DERBY,NEW HAVEN,CT,6418,0310-7442-02,Evusheld,12/29/2021 12:00:00 AM,,48,24,12/28/2021 12:00:00 AM,POINT (-73.088689 41.335978)
CVS Store #09826,5333 ELKHORN BLVD,CVS Pharmacy,SACRAMENTO,SACRAMENTO,CA,95842,0006-5055-06,Molnupiravir,12/28/2021 12:00:00 AM,,80,80,01/06/2022 12:00:00 AM,
FORT PECK(Assiniboine and Sioux),107 H ST,,Poplar,ROOSEVELT,MT,59255,0310-7442-02,Evusheld,01/04/2022 12:00:00 AM,,24,,,POINT (-105.194096 48.114803)
Walgreens Store #13679,1717 VETERANS MEMORIAL BLVD,,METAIRIE,JEFFERSON,LA,70005,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,20,0,01/06/2022 12:00:00 AM,POINT (-90.142112 30.002163)
Walmart Pharmacy #2,161 N Walmart Dr,,Harrison,BOONE,AR,72601,0006-5055-06,Molnupiravir,12/24/2021 12:00:00 AM,,60,,,POINT (-93.138832 36.266212)
The Pharmacy at Singing River,2809 Denny Avenue,,Pascagoula,JACKSON,MS,39581,0006-5055-06,Molnupiravir,12/29/2021 12:00:00 AM,,80,,,POINT (-88.53277 30.374664)
The Drug Store,111 Piute Dr,,Kernville,KERN,CA,93238,0006-5055-06,Molnupiravir,12/26/2021 12:00:00 AM,,60,,,POINT (-118.425244 35.755357)
SAFEWAY PHARMACY,21301 State Route 410 E,,Bonney Lake,PIERCE,WA,98391,0006-5055-06,Molnupiravir,01/04/2022 12:00:00 AM,,20,,,POINT (-122.145629 47.167542)
HEB Pharmacy 13,4031 E US HIGHWAY 83,,RIO GRANDE CITY,STARR,TX,78582-4815,0006-5055-06,Molnupiravir,12/25/2021 12:00:00 AM,,20,20,01/05/2022 12:00:00 AM,POINT (-98.798981 26.371403)
GLANDER PRESCRIPTIONS PLUS PHARMACY,3529 SUPERIOR AVENUE,,SHEBOYGAN,SHEBOYGAN,WI,53081,0069-1085-30,Paxlovid,01/03/2022 12:00:00 AM,,20,,,POINT (-87.754788 43.761022)
